cord_id,khipu_id,numeric_value,confidence,method
3000429,1000007,122233332.0,1.0,ascher_decimal
3000430,1000007,1111122,1.0,ascher_decimal
3000431,1000007,111,1.0,ascher_decimal
3000432,1000007,111111116.0,1.0,ascher_decimal
3000433,1000007,22223333.0,1.0,ascher_decimal
3000434,1000007,1122223.0,1.0,ascher_decimal
3000435,1000007,111123.0,1.0,ascher_decimal
3000436,1000007,112.0,1.0,ascher_decimal
3000437,1000007,111114.0,1.0,ascher_decimal
3000438,1000007,122333334,1.0,ascher_decimal
3000439,1000007,122223.0,1.0,ascher_decimal
3000440,1000007,17.0,1.0,ascher_decimal
3000441,1000007,11,1.0,ascher_decimal
3000442,1000007,113.0,1.0,ascher_decimal
3000443,1000007,111228.0,1.0,ascher_decimal
3000444,1000007,122233,1.0,ascher_decimal
3000445,1000007,11123.0,1.0,ascher_decimal
3000446,1000007,115.0,1.0,ascher_decimal
3000447,1000007,16.0,1.0,ascher_decimal
3000448,1000007,11222233.0,1.0,ascher_decimal
3000449,1000007,11111229.0,1.0,ascher_decimal
3000450,1000007,22,1.0,ascher_decimal
3000451,1000007,117.0,1.0,ascher_decimal
3000452,1000007,16.0,1.0,ascher_decimal
3000453,1000007,11113334,1.0,ascher_decimal
3000454,1000007,111113336.0,1.0,ascher_decimal
3000455,1000007,116.0,1.0,ascher_decimal
3000456,1000007,2.0,1.0,ascher_decimal
3000457,1000007,12,1.0,ascher_decimal
3000458,1000007,1111122,1.0,ascher_decimal
3000459,1000007,11111117.0,1.0,ascher_decimal
3000460,1000007,14.0,1.0,ascher_decimal
3000461,1000007,112,1.0,ascher_decimal
3000462,1000007,112,1.0,ascher_decimal
3000463,1000007,11112,1.0,ascher_decimal
3000464,1000007,1118.0,1.0,ascher_decimal
3000465,1000007,5.0,1.0,ascher_decimal
3000466,1000007,9.0,1.0,ascher_decimal
3000467,1000007,19.0,1.0,ascher_decimal
3000468,1000007,116.0,1.0,ascher_decimal
3000469,1000007,1222224,1.0,ascher_decimal
3000470,1000007,7.0,1.0,ascher_decimal
3000471,1000007,4.0,1.0,ascher_decimal
3000472,1000007,1119.0,1.0,ascher_decimal
3000473,1000007,126.0,1.0,ascher_decimal
3000474,1000007,1122233,1.0,ascher_decimal
3000475,1000007,1112,1.0,ascher_decimal
3000476,1000007,1,1.0,ascher_decimal
3000477,1000007,1119.0,1.0,ascher_decimal
3000478,1000007,235.0,1.0,ascher_decimal
3000479,1000007,114,1.0,ascher_decimal
3000480,1000007,4.0,1.0,ascher_decimal
3000481,1000007,111119.0,1.0,ascher_decimal
3000482,1000007,12.0,1.0,ascher_decimal
3000483,1000007,111111,1.0,ascher_decimal
3000484,1000007,11111122.0,1.0,ascher_decimal
3000485,1000007,12237.0,1.0,ascher_decimal
3000486,1000007,0,0.0,ascher_decimal
3000487,1000007,0,0.0,ascher_decimal
3000488,1000007,0,0.0,ascher_decimal
3000489,1000007,0,0.0,ascher_decimal
3000490,1000007,0,0.0,ascher_decimal
3000491,1000007,0,0.0,ascher_decimal
3000492,1000007,11111112,1.0,ascher_decimal
3000493,1000007,5.0,1.0,ascher_decimal
3000494,1000007,1,1.0,ascher_decimal
3000495,1000007,112,1.0,ascher_decimal
3000496,1000007,16.0,1.0,ascher_decimal
3000497,1000007,6.0,1.0,ascher_decimal
3000498,1000007,113,1.0,ascher_decimal
3000499,1000007,2.0,1.0,ascher_decimal
3000500,1000007,116.0,1.0,ascher_decimal
3000501,1000007,14.0,1.0,ascher_decimal
3000502,1000007,1116.0,1.0,ascher_decimal
3000503,1000007,1111112,1.0,ascher_decimal
3000504,1000007,111111,1.0,ascher_decimal
3000505,1000007,0,0.0,ascher_decimal
3000506,1000007,16.0,1.0,ascher_decimal
3000507,1000007,111122223,1.0,ascher_decimal
3000508,1000007,0,0.0,ascher_decimal
3000509,1000007,0,0.0,ascher_decimal
3000510,1000007,0,0.0,ascher_decimal
3000511,1000007,0,0.0,ascher_decimal
3000512,1000007,0,0.0,ascher_decimal
3000513,1000007,0,0.0,ascher_decimal
3000514,1000007,0,0.0,ascher_decimal
3000515,1000007,1111116.0,1.0,ascher_decimal
3000516,1000007,9.0,1.0,ascher_decimal
3000517,1000007,3,1.0,ascher_decimal
3000518,1000007,1112,1.0,ascher_decimal
3000519,1000007,19.0,1.0,ascher_decimal
3000520,1000007,3.0,1.0,ascher_decimal
3000521,1000007,12.0,1.0,ascher_decimal
3000522,1000007,8.0,1.0,ascher_decimal
3000523,1000007,112,1.0,ascher_decimal
3000524,1000007,6.0,1.0,ascher_decimal
3000525,1000007,1112,1.0,ascher_decimal
3000526,1000007,11111,1.0,ascher_decimal
3000527,1000007,1,1.0,ascher_decimal
3000528,1000007,0,0.0,ascher_decimal
3000529,1000007,0,0.0,ascher_decimal
3000530,1000007,11119.0,1.0,ascher_decimal
3000531,1000007,12,1.0,ascher_decimal
3000532,1000007,0,0.0,ascher_decimal
3000533,1000007,0,0.0,ascher_decimal
3000534,1000007,0,0.0,ascher_decimal
3000535,1000007,0,0.0,ascher_decimal
3000536,1000007,5.0,1.0,ascher_decimal
3000537,1000007,0,0.0,ascher_decimal
3000538,1000007,0,0.0,ascher_decimal
3000539,1000007,112,1.0,ascher_decimal
3000540,1000007,2.0,1.0,ascher_decimal
3000541,1000007,0,0.0,ascher_decimal
3000542,1000007,0,0.0,ascher_decimal
3000543,1000007,0,0.0,ascher_decimal
3000544,1000007,0,0.0,ascher_decimal
3000545,1000007,0,0.0,ascher_decimal
3000546,1000007,111,1.0,ascher_decimal
3000547,1000007,7.0,1.0,ascher_decimal
3000548,1000007,1,1.0,ascher_decimal
3000549,1000007,7.0,1.0,ascher_decimal
3000550,1000007,6.0,1.0,ascher_decimal
3000551,1000007,12229.0,1.0,ascher_decimal
3000552,1000007,111223.0,1.0,ascher_decimal
3000553,1000007,1114.0,1.0,ascher_decimal
3000554,1000007,1114.0,1.0,ascher_decimal
3000555,1000007,3.0,1.0,ascher_decimal
3000556,1000007,6.0,1.0,ascher_decimal
3000557,1000007,2.0,1.0,ascher_decimal
3000558,1000007,12228.0,1.0,ascher_decimal
3000559,1000007,12233333,1.0,ascher_decimal
3000560,1000007,0,0.0,ascher_decimal
3000561,1000007,0,0.0,ascher_decimal
3000562,1000007,1111114.0,1.0,ascher_decimal
3000563,1000007,11111113.0,1.0,ascher_decimal
3000564,1000007,1,1.0,ascher_decimal
3000565,1000007,0,0.0,ascher_decimal
3000566,1000007,0,0.0,ascher_decimal
3000567,1000007,0,0.0,ascher_decimal
3000568,1000007,0,0.0,ascher_decimal
3000569,1000007,0,0.0,ascher_decimal
3000570,1000007,0,0.0,ascher_decimal
3000571,1000007,0,0.0,ascher_decimal
3000572,1000007,0,0.0,ascher_decimal
3000573,1000007,0,0.0,ascher_decimal
3000574,1000007,0,0.0,ascher_decimal
3000575,1000007,0,0.0,ascher_decimal
3000576,1000007,1123333,1.0,ascher_decimal
3000577,1000007,0,0.0,ascher_decimal
3000578,1000007,13.0,1.0,ascher_decimal
3000579,1000007,111111114.0,1.0,ascher_decimal
3000580,1000007,0,0.0,ascher_decimal
3000581,1000007,0,0.0,ascher_decimal
3000582,1000007,2.0,1.0,ascher_decimal
3000583,1000007,15.0,1.0,ascher_decimal
3000584,1000007,11,1.0,ascher_decimal
3000585,1000007,111111223,1.0,ascher_decimal
3000752,1000008,0,0.0,ascher_decimal
3000776,1000008,3.0,1.0,ascher_decimal
3000778,1000008,2.0,1.0,ascher_decimal
3000782,1000008,3.0,1.0,ascher_decimal
3000786,1000008,4.0,1.0,ascher_decimal
3000790,1000008,3.0,1.0,ascher_decimal
3000795,1000008,113.0,1.0,ascher_decimal
3000798,1000008,4.0,1.0,ascher_decimal
3000802,1000008,3.0,1.0,ascher_decimal
3000806,1000008,5.0,1.0,ascher_decimal
3000807,1000008,4.0,1.0,ascher_decimal
3000809,1000008,1,1.0,ascher_decimal
3000810,1000008,1,1.0,ascher_decimal
3000753,1000008,2.0,1.0,ascher_decimal
3000777,1000008,2.0,1.0,ascher_decimal
3000779,1000008,2.0,1.0,ascher_decimal
3000783,1000008,3.0,1.0,ascher_decimal
3000787,1000008,3.0,1.0,ascher_decimal
3000791,1000008,3.0,1.0,ascher_decimal
3000796,1000008,2.0,1.0,ascher_decimal
3000799,1000008,3.0,1.0,ascher_decimal
3000803,1000008,3.0,1.0,ascher_decimal
3000808,1000008,1,1.0,ascher_decimal
3000754,1000008,4.0,1.0,ascher_decimal
3000780,1000008,1,1.0,ascher_decimal
3000784,1000008,112,1.0,ascher_decimal
3000788,1000008,2.0,1.0,ascher_decimal
3000792,1000008,3.0,1.0,ascher_decimal
3000797,1000008,2.0,1.0,ascher_decimal
3000800,1000008,2.0,1.0,ascher_decimal
3000804,1000008,4.0,1.0,ascher_decimal
3000755,1000008,1,1.0,ascher_decimal
3000781,1000008,2.0,1.0,ascher_decimal
3000785,1000008,2.0,1.0,ascher_decimal
3000789,1000008,2.0,1.0,ascher_decimal
3000793,1000008,112,1.0,ascher_decimal
3000801,1000008,2.0,1.0,ascher_decimal
3000805,1000008,2.0,1.0,ascher_decimal
3000756,1000008,113.0,1.0,ascher_decimal
3000794,1000008,2.0,1.0,ascher_decimal
3000757,1000008,11111,1.0,ascher_decimal
3000758,1000008,1,1.0,ascher_decimal
3000759,1000008,113.0,1.0,ascher_decimal
3000760,1000008,12.0,1.0,ascher_decimal
3000761,1000008,1112,1.0,ascher_decimal
3000762,1000008,0.0,1.0,ascher_decimal
3000763,1000008,1,1.0,ascher_decimal
3000764,1000008,11116.0,1.0,ascher_decimal
3000765,1000008,111116.0,1.0,ascher_decimal
3000766,1000008,111111111,1.0,ascher_decimal
3000767,1000008,0,0.0,ascher_decimal
3000768,1000008,5.0,1.0,ascher_decimal
3000769,1000008,5.0,1.0,ascher_decimal
3000770,1000008,2.0,1.0,ascher_decimal
3000771,1000008,0,0.0,ascher_decimal
3000772,1000008,0,0.0,ascher_decimal
3000773,1000008,0,0.0,ascher_decimal
3000774,1000008,0,0.0,ascher_decimal
3000775,1000008,0,0.0,ascher_decimal
3000811,1000009,11119.0,1.0,ascher_decimal
3000861,1000009,117.0,1.0,ascher_decimal
3000862,1000009,4.0,1.0,ascher_decimal
3000863,1000009,8.0,1.0,ascher_decimal
3000864,1000009,0,0.0,ascher_decimal
3000865,1000009,2.0,1.0,ascher_decimal
3000866,1000009,6.0,1.0,ascher_decimal
3000867,1000009,3.0,1.0,ascher_decimal
3000868,1000009,2.0,1.0,ascher_decimal
3000870,1000009,5.0,1.0,ascher_decimal
3000873,1000009,3.0,1.0,ascher_decimal
3000875,1000009,1,1.0,ascher_decimal
3000877,1000009,6.0,1.0,ascher_decimal
3000878,1000009,5.0,1.0,ascher_decimal
3000879,1000009,3.0,1.0,ascher_decimal
3000881,1000009,2.0,1.0,ascher_decimal
3000883,1000009,3.0,1.0,ascher_decimal
3000885,1000009,2.0,1.0,ascher_decimal
3000886,1000009,0,0.0,ascher_decimal
3000887,1000009,0,0.0,ascher_decimal
3000888,1000009,0,0.0,ascher_decimal
3000889,1000009,0,0.0,ascher_decimal
3000890,1000009,0,0.0,ascher_decimal
3000891,1000009,2.0,1.0,ascher_decimal
3000892,1000009,3.0,1.0,ascher_decimal
3000893,1000009,1,1.0,ascher_decimal
3000895,1000009,1,1.0,ascher_decimal
3000896,1000009,1,1.0,ascher_decimal
3000897,1000009,13.0,1.0,ascher_decimal
3000905,1000009,0,0.0,ascher_decimal
3000915,1000009,0,0.0,ascher_decimal
3000916,1000009,2.0,1.0,ascher_decimal
3000917,1000009,1,1.0,ascher_decimal
3000918,1000009,0,0.0,ascher_decimal
3000919,1000009,4.0,1.0,ascher_decimal
3000920,1000009,0,0.0,ascher_decimal
3000921,1000009,1,1.0,ascher_decimal
3000922,1000009,1,1.0,ascher_decimal
3000923,1000009,3.0,1.0,ascher_decimal
3000924,1000009,1,1.0,ascher_decimal
3000925,1000009,4.0,1.0,ascher_decimal
3000926,1000009,5.0,1.0,ascher_decimal
3000927,1000009,4.0,1.0,ascher_decimal
3000928,1000009,1,1.0,ascher_decimal
3000929,1000009,2.0,1.0,ascher_decimal
3000930,1000009,2.0,1.0,ascher_decimal
3000931,1000009,4.0,1.0,ascher_decimal
3000932,1000009,0,0.0,ascher_decimal
3000933,1000009,0,0.0,ascher_decimal
3000934,1000009,0,0.0,ascher_decimal
3000935,1000009,0,0.0,ascher_decimal
3000936,1000009,0,0.0,ascher_decimal
3000812,1000009,7.0,1.0,ascher_decimal
3000869,1000009,3.0,1.0,ascher_decimal
3000871,1000009,1,1.0,ascher_decimal
3000874,1000009,1,1.0,ascher_decimal
3000876,1000009,2.0,1.0,ascher_decimal
3000880,1000009,4.0,1.0,ascher_decimal
3000882,1000009,1,1.0,ascher_decimal
3000884,1000009,0,0.0,ascher_decimal
3000894,1000009,4.0,1.0,ascher_decimal
3000898,1000009,9.0,1.0,ascher_decimal
3000906,1000009,2.0,1.0,ascher_decimal
3000813,1000009,112.0,1.0,ascher_decimal
3000872,1000009,1,1.0,ascher_decimal
3000899,1000009,2,1.0,ascher_decimal
3000907,1000009,1,1.0,ascher_decimal
3000814,1000009,111112,1.0,ascher_decimal
3000900,1000009,2,1.0,ascher_decimal
3000908,1000009,2.0,1.0,ascher_decimal
3000815,1000009,7.0,1.0,ascher_decimal
3000901,1000009,5.0,1.0,ascher_decimal
3000909,1000009,3.0,1.0,ascher_decimal
3000816,1000009,0,0.0,ascher_decimal
3000902,1000009,9.0,1.0,ascher_decimal
3000910,1000009,9.0,1.0,ascher_decimal
3000817,1000009,11,1.0,ascher_decimal
3000903,1000009,1,1.0,ascher_decimal
3000911,1000009,1,1.0,ascher_decimal
3000818,1000009,2.0,1.0,ascher_decimal
3000904,1000009,3.0,1.0,ascher_decimal
3000912,1000009,2.0,1.0,ascher_decimal
3000819,1000009,5.0,1.0,ascher_decimal
3000913,1000009,5.0,1.0,ascher_decimal
3000820,1000009,112.0,1.0,ascher_decimal
3000914,1000009,0,0.0,ascher_decimal
3000821,1000009,12.0,1.0,ascher_decimal
3000822,1000009,2.0,1.0,ascher_decimal
3000823,1000009,9.0,1.0,ascher_decimal
3000824,1000009,0,0.0,ascher_decimal
3000825,1000009,1118.0,1.0,ascher_decimal
3000826,1000009,3.0,1.0,ascher_decimal
3000827,1000009,1112,1.0,ascher_decimal
3000828,1000009,13.0,1.0,ascher_decimal
3000829,1000009,2,1.0,ascher_decimal
3000830,1000009,7.0,1.0,ascher_decimal
3000831,1000009,0,0.0,ascher_decimal
3000832,1000009,16.0,1.0,ascher_decimal
3000833,1000009,0,0.0,ascher_decimal
3000834,1000009,3.0,1.0,ascher_decimal
3000835,1000009,14.0,1.0,ascher_decimal
3000836,1000009,11,1.0,ascher_decimal
3000837,1000009,3.0,1.0,ascher_decimal
3000838,1000009,4.0,1.0,ascher_decimal
3000839,1000009,11119.0,1.0,ascher_decimal
3000840,1000009,1,1.0,ascher_decimal
3000841,1000009,5.0,1.0,ascher_decimal
3000842,1000009,1,1.0,ascher_decimal
3000843,1000009,4.0,1.0,ascher_decimal
3000844,1000009,7.0,1.0,ascher_decimal
3000845,1000009,0,0.0,ascher_decimal
3000846,1000009,3.0,1.0,ascher_decimal
3000847,1000009,9.0,1.0,ascher_decimal
3000848,1000009,1112,1.0,ascher_decimal
3000849,1000009,2.0,1.0,ascher_decimal
3000850,1000009,4.0,1.0,ascher_decimal
3000851,1000009,0,0.0,ascher_decimal
3000852,1000009,3.0,1.0,ascher_decimal
3000853,1000009,2.0,1.0,ascher_decimal
3000854,1000009,2.0,1.0,ascher_decimal
3000855,1000009,0,0.0,ascher_decimal
3000856,1000009,1,1.0,ascher_decimal
3000857,1000009,0,0.0,ascher_decimal
3000858,1000009,0,0.0,ascher_decimal
3000859,1000009,0,0.0,ascher_decimal
3000860,1000009,0,0.0,ascher_decimal
3000937,1000010,0,0.0,ascher_decimal
3001002,1000010,0,0.0,ascher_decimal
3001003,1000010,0,0.0,ascher_decimal
3001004,1000010,5.0,1.0,ascher_decimal
3001007,1000010,1,1.0,ascher_decimal
3001012,1000010,4.0,1.0,ascher_decimal
3001015,1000010,11112222,1.0,ascher_decimal
3001016,1000010,0,0.0,ascher_decimal
3001017,1000010,2.0,1.0,ascher_decimal
3001024,1000010,7.0,1.0,ascher_decimal
3000938,1000010,0,0.0,ascher_decimal
3001005,1000010,7.0,1.0,ascher_decimal
3001008,1000010,9.0,1.0,ascher_decimal
3001013,1000010,3.0,1.0,ascher_decimal
3001018,1000010,6,1.0,ascher_decimal
3000939,1000010,1111111,1.0,ascher_decimal
3001006,1000010,2,1.0,ascher_decimal
3001009,1000010,1222223.0,1.0,ascher_decimal
3001014,1000010,11124.0,1.0,ascher_decimal
3001019,1000010,3.0,1.0,ascher_decimal
3000940,1000010,11111,1.0,ascher_decimal
3001010,1000010,7.0,1.0,ascher_decimal
3001020,1000010,3.0,1.0,ascher_decimal
3000941,1000010,1,1.0,ascher_decimal
3001011,1000010,4,1.0,ascher_decimal
3001021,1000010,7.0,1.0,ascher_decimal
3000942,1000010,1112,1.0,ascher_decimal
3001022,1000010,2.0,1.0,ascher_decimal
3000943,1000010,1122229.0,1.0,ascher_decimal
3001023,1000010,1,1.0,ascher_decimal
3000944,1000010,111111111,1.0,ascher_decimal
3000945,1000010,0,0.0,ascher_decimal
3000946,1000010,9.0,1.0,ascher_decimal
3000947,1000010,0,0.0,ascher_decimal
3000948,1000010,11111,1.0,ascher_decimal
3000949,1000010,11122226.0,1.0,ascher_decimal
3000950,1000010,0,0.0,ascher_decimal
3000951,1000010,119.0,1.0,ascher_decimal
3000952,1000010,3.0,1.0,ascher_decimal
3000953,1000010,11111123.0,1.0,ascher_decimal
3000954,1000010,0,0.0,ascher_decimal
3000955,1000010,11117.0,1.0,ascher_decimal
3000956,1000010,12,1.0,ascher_decimal
3000957,1000010,22,1.0,ascher_decimal
3000958,1000010,11118.0,1.0,ascher_decimal
3000959,1000010,11112,1.0,ascher_decimal
3000960,1000010,1226.0,1.0,ascher_decimal
3000961,1000010,0,0.0,ascher_decimal
3000962,1000010,111229.0,1.0,ascher_decimal
3000963,1000010,11111222.0,1.0,ascher_decimal
3000964,1000010,1117.0,1.0,ascher_decimal
3000965,1000010,1122229.0,1.0,ascher_decimal
3000966,1000010,0,0.0,ascher_decimal
3000967,1000010,11111113,1.0,ascher_decimal
3000968,1000010,7.0,1.0,ascher_decimal
3000969,1000010,1111222,1.0,ascher_decimal
3000970,1000010,6.0,1.0,ascher_decimal
3000971,1000010,111115.0,1.0,ascher_decimal
3000972,1000010,5.0,1.0,ascher_decimal
3000973,1000010,111,1.0,ascher_decimal
3000974,1000010,111111,1.0,ascher_decimal
3000975,1000010,11122222,1.0,ascher_decimal
3000976,1000010,111222,1.0,ascher_decimal
3000977,1000010,11113.0,1.0,ascher_decimal
3000978,1000010,11227.0,1.0,ascher_decimal
3000979,1000010,228.0,1.0,ascher_decimal
3000980,1000010,1222,1.0,ascher_decimal
3000981,1000010,111111222,1.0,ascher_decimal
3000982,1000010,11229.0,1.0,ascher_decimal
3000983,1000010,2.0,1.0,ascher_decimal
3000984,1000010,1222,1.0,ascher_decimal
3000985,1000010,1111125.0,1.0,ascher_decimal
3000986,1000010,11112225.0,1.0,ascher_decimal
3000987,1000010,1,1.0,ascher_decimal
3000988,1000010,5.0,1.0,ascher_decimal
3000989,1000010,5.0,1.0,ascher_decimal
3000990,1000010,122235.0,1.0,ascher_decimal
3000991,1000010,11111,1.0,ascher_decimal
3000992,1000010,11111,1.0,ascher_decimal
3000993,1000010,18.0,1.0,ascher_decimal
3000994,1000010,1112223.0,1.0,ascher_decimal
3000995,1000010,111111123,1.0,ascher_decimal
3000996,1000010,22,1.0,ascher_decimal
3000997,1000010,11111,1.0,ascher_decimal
3000998,1000010,12222222.0,1.0,ascher_decimal
3000999,1000010,112222226.0,1.0,ascher_decimal
3001000,1000010,1122.0,1.0,ascher_decimal
3001001,1000010,0,0.0,ascher_decimal
3001025,1000011,0,0.0,ascher_decimal
3001048,1000011,5.0,1.0,ascher_decimal
3001050,1000011,3.0,1.0,ascher_decimal
3001052,1000011,2.0,1.0,ascher_decimal
3001054,1000011,3.0,1.0,ascher_decimal
3001055,1000011,0,0.0,ascher_decimal
3001056,1000011,2.0,1.0,ascher_decimal
3001057,1000011,1,1.0,ascher_decimal
3001058,1000011,4.0,1.0,ascher_decimal
3001059,1000011,5.0,1.0,ascher_decimal
3001060,1000011,3.0,1.0,ascher_decimal
3001061,1000011,8.0,1.0,ascher_decimal
3001062,1000011,2.0,1.0,ascher_decimal
3001065,1000011,0,0.0,ascher_decimal
3001066,1000011,1,1.0,ascher_decimal
3001026,1000011,0,0.0,ascher_decimal
3001049,1000011,1,1.0,ascher_decimal
3001051,1000011,1,1.0,ascher_decimal
3001053,1000011,1,1.0,ascher_decimal
3001063,1000011,1,1.0,ascher_decimal
3001067,1000011,11115.0,1.0,ascher_decimal
3036577,1000011,11115.0,1.0,ascher_decimal
3001027,1000011,0,0.0,ascher_decimal
3001064,1000011,1,1.0,ascher_decimal
3001028,1000011,0,0.0,ascher_decimal
3001029,1000011,4.0,1.0,ascher_decimal
3001030,1000011,5.0,1.0,ascher_decimal
3001031,1000011,2.0,1.0,ascher_decimal
3001032,1000011,8.0,1.0,ascher_decimal
3001033,1000011,6.0,1.0,ascher_decimal
3001034,1000011,0,0.0,ascher_decimal
3001035,1000011,9.0,1.0,ascher_decimal
3001036,1000011,0,0.0,ascher_decimal
3001037,1000011,9.0,1.0,ascher_decimal
3001038,1000011,0,0.0,ascher_decimal
3001039,1000011,7.0,1.0,ascher_decimal
3001040,1000011,7.0,1.0,ascher_decimal
3001041,1000011,2,1.0,ascher_decimal
3001042,1000011,0,0.0,ascher_decimal
3001043,1000011,0,0.0,ascher_decimal
3001044,1000011,111115.0,1.0,ascher_decimal
3001045,1000011,111112.0,1.0,ascher_decimal
3001046,1000011,9.0,1.0,ascher_decimal
3001047,1000011,0,0.0,ascher_decimal
3001068,1000012,0,0.0,ascher_decimal
3001140,1000012,111124,1.0,ascher_decimal
3001141,1000012,111111224.0,1.0,ascher_decimal
3001142,1000012,2.0,1.0,ascher_decimal
3001143,1000012,0,0.0,ascher_decimal
3001144,1000012,8.0,1.0,ascher_decimal
3001145,1000012,11112,1.0,ascher_decimal
3001146,1000012,16.0,1.0,ascher_decimal
3001147,1000012,0,0.0,ascher_decimal
3001148,1000012,0,0.0,ascher_decimal
3001149,1000012,1,1.0,ascher_decimal
3001150,1000012,11118.0,1.0,ascher_decimal
3001151,1000012,12.0,1.0,ascher_decimal
3001152,1000012,3.0,1.0,ascher_decimal
3001153,1000012,1,1.0,ascher_decimal
3001154,1000012,5.0,1.0,ascher_decimal
3001155,1000012,8.0,1.0,ascher_decimal
3001156,1000012,2.0,1.0,ascher_decimal
3001157,1000012,8.0,1.0,ascher_decimal
3001158,1000012,0,0.0,ascher_decimal
3001159,1000012,4.0,1.0,ascher_decimal
3001160,1000012,1,1.0,ascher_decimal
3001161,1000012,1,1.0,ascher_decimal
3001162,1000012,2.0,1.0,ascher_decimal
3001163,1000012,11,1.0,ascher_decimal
3001167,1000012,5.0,1.0,ascher_decimal
3001170,1000012,8.0,1.0,ascher_decimal
3001171,1000012,111111112,1.0,ascher_decimal
3001173,1000012,11,1.0,ascher_decimal
3001175,1000012,2.0,1.0,ascher_decimal
3001176,1000012,7.0,1.0,ascher_decimal
3001178,1000012,11112,1.0,ascher_decimal
3001179,1000012,16.0,1.0,ascher_decimal
3001180,1000012,2.0,1.0,ascher_decimal
3001181,1000012,3.0,1.0,ascher_decimal
3001182,1000012,113.0,1.0,ascher_decimal
3001183,1000012,111112.0,1.0,ascher_decimal
3001069,1000012,125.0,1.0,ascher_decimal
3001164,1000012,1,1.0,ascher_decimal
3001168,1000012,4.0,1.0,ascher_decimal
3001172,1000012,5.0,1.0,ascher_decimal
3001174,1000012,122224.0,1.0,ascher_decimal
3001177,1000012,2.0,1.0,ascher_decimal
3001070,1000012,111116.0,1.0,ascher_decimal
3001165,1000012,2.0,1.0,ascher_decimal
3001169,1000012,8.0,1.0,ascher_decimal
3001071,1000012,111111116.0,1.0,ascher_decimal
3001166,1000012,3.0,1.0,ascher_decimal
3001072,1000012,111112224.0,1.0,ascher_decimal
3001073,1000012,119.0,1.0,ascher_decimal
3001074,1000012,1,1.0,ascher_decimal
3001075,1000012,11111112,1.0,ascher_decimal
3001076,1000012,18.0,1.0,ascher_decimal
3001077,1000012,1227.0,1.0,ascher_decimal
3001078,1000012,2,1.0,ascher_decimal
3001079,1000012,1116.0,1.0,ascher_decimal
3001080,1000012,114.0,1.0,ascher_decimal
3001081,1000012,6.0,1.0,ascher_decimal
3001082,1000012,13.0,1.0,ascher_decimal
3001083,1000012,11111129.0,1.0,ascher_decimal
3001084,1000012,1111119.0,1.0,ascher_decimal
3001085,1000012,111111224.0,1.0,ascher_decimal
3001086,1000012,2226.0,1.0,ascher_decimal
3001087,1000012,111122225.0,1.0,ascher_decimal
3001088,1000012,1112,1.0,ascher_decimal
3001089,1000012,11111115.0,1.0,ascher_decimal
3001090,1000012,111111113.0,1.0,ascher_decimal
3001091,1000012,111116.0,1.0,ascher_decimal
3001092,1000012,11129.0,1.0,ascher_decimal
3001093,1000012,11114.0,1.0,ascher_decimal
3001094,1000012,1111116.0,1.0,ascher_decimal
3001095,1000012,11111222,1.0,ascher_decimal
3001096,1000012,111111114.0,1.0,ascher_decimal
3001097,1000012,111,1.0,ascher_decimal
3001098,1000012,123,1.0,ascher_decimal
