khipu_id,num_values,mean,std,cv,range,iqr,variance_class
1000289,10,2.7,2.6267851073127395,0.9728833730787924,7.0,1.75,medium
1000290,7,2.7142857142857144,2.058663459163551,0.7584549586392029,5.0,3.0,medium
1000291,22,63.5,236.13873041074817,3.71872016394879,1110.0,3.75,high
1000292,723,15368315898.272476,413226659186.8683,26.88822001851994,11111111111111.0,7.0,high
1000293,281,4489753.427046264,21590099.025236003,4.808749383691608,111122226.0,1112.0,high
1000295,36,315.55555555555554,1851.2492838921266,5.866635054587726,11113.0,4.25,high
1000296,29,51.13793103448276,206.55969807054586,4.039265842242636,1114.0,6.0,high
1000297,17,663.0588235294117,2692.765016451218,4.061125379672703,11111.0,4.0,high
1000298,218,12520.628440366972,107011.56859251663,8.546820880612298,1111110.0,10.0,high
1000299,154,203019.64285714287,1279439.0329061607,6.302045530670413,11111112.0,12.0,high
1000300,66,729598.7424242424,2667360.5669558253,3.6559281312533094,11112222.0,860.0,high
1000301,72,501495.8333333333,2235391.3237504056,4.457447450544599,11111112.0,1114.25,high
1000302,68,3311200.0147058824,18915873.47008052,5.712694306013019,111222221.0,116.25,high
1000303,17,1.1764705882352942,0.3929526239966879,0.3340097303971847,1.0,0.0,low
1000304,65,2.3076923076923075,2.777831196067564,1.2037268516292778,18.0,1.0,medium
1000305,59,2.1186440677966103,1.3272313126711905,0.6264531795808019,6.0,2.0,medium
1000306,17,2.588235294117647,0.7122871199007256,0.27520184177982576,2.0,1.0,low
1000307,18,2.2777777777777777,1.227410260553666,0.5388630412186827,4.0,2.0,medium
1000309,42,3.0714285714285716,2.157153240854626,0.7023289621387154,10.0,1.0,medium
1000310,96,14296.729166666666,114248.8143969329,7.9912554168899055,1111110.0,9.25,high
1000312,78,1714.3461538461538,12671.451891336903,7.391419675022087,111111.0,3.0,high
1000313,91,2.6483516483516483,2.833818101171109,1.0700309012720786,16.0,1.0,medium
1000314,196,78.31122448979592,723.8718260792538,9.243525826538129,10000.0,7.25,high
1000315,60,1891.8833333333334,14340.519642963638,7.580023244719268,111110.0,3.0,high
1000316,86,172009.44186046513,1210994.9827934792,7.040282031586639,11111114.0,10.0,high
1000317,41,30.536585365853657,173.0063723625485,5.66554414286301,1111.0,4.0,high
1000318,22,510618.7727272727,2367771.336135049,4.637062839441867,11111110.0,10.0,high
1000319,17,729.0,2688.714725477584,3.688223217390376,11110.0,10.0,high
1000320,49,3395.081632653061,17536.80501335778,5.165355920957275,122225.0,114.0,high
1000321,338,3290.1183431952663,60436.4275586441,18.36907407408027,1111112.0,1.0,high
1000322,32,7292016.46875,27305623.888974145,3.744591637442487,111111111.0,4.0,high
1000323,160,9802573.425,32881086.88060955,3.354332118212065,222222221.0,11111.75,high
1000324,47,35.680851063829785,178.17994158116858,4.993713329943306,1221.0,4.5,high
1000325,10,11227.9,35100.92799168959,3.1262237810890365,111121.0,13.25,high
1000326,8,34.25,47.58976480595081,1.389482184115352,109.0,32.25,medium
1000327,19,5856.578947368421,25488.533429140665,4.352119839619615,111110.0,3.0,high
1000328,15,7407418.0,28688762.56638664,3.8729774081045028,111111110.0,4.0,high
1000329,257,1632109.0155642023,12058494.239337828,7.388289706352328,111111221.0,1108.0,high
1000330,31,4.612903225806452,3.756571303328242,0.8143616112110175,14.0,5.5,medium
1000331,150,10.186666666666667,90.61137510014487,8.89509572318176,1111.0,0.0,high
1000332,109,2.871559633027523,2.2734413359453662,0.791709602613562,11.0,3.0,medium
1000333,135,173289.06666666668,1349668.0139376188,7.788535306349114,11111112.0,7.0,high
1000335,28,842246.25,3061135.0962283234,3.6344894337354705,12222221.0,1109.75,high
1000336,93,3947849.2580645164,20437375.64698303,5.1768378960352495,122222226.0,108.0,high
1000337,48,7513548.916666667,27221072.84879268,3.622931473622337,112222222.0,36110.5,high
1000338,24,5570.75,22697.66948053976,4.074436921516808,111114.0,7.25,high
1000339,50,222247.62,1571345.0180078067,7.070244522788621,11111112.0,3.0,high
1000340,153,7990.503267973856,90217.55258811045,11.290597045333145,1111116.0,1.0,high
1000342,96,119.54166666666667,1135.1234471857572,9.495630091480715,11125.0,2.0,high
1000344,258,3793453.7751937984,23778605.80395238,6.2683262306887055,222222226.0,1100.75,high
1000345,147,85467.61904761905,920298.8000236166,10.767806688412179,11111112.0,5.0,high
1000346,42,2.8095238095238093,1.9906867945644857,0.7085495370483763,8.0,3.0,medium
1000347,5,244449.0,486861.96615211177,1.9916709258459302,1111109.0,111111.0,high
1000348,4,27783.25,55553.16675267037,1.9995200976368988,111109.0,27781.75,high
1000349,4,30.75,54.87182033308779,1.7844494417264323,112.0,30.25,high
1000350,3,407412.3333333333,611953.2446726084,1.5020488939688665,1111114.0,555557.0,high
1000351,46,33.369565217391305,164.2241501655117,4.921375184113054,1111.0,6.0,high
1000352,34,368.05882352941177,1907.782354354514,5.183362637690065,11110.0,0.0,high
1000353,29,38356.44827586207,206320.87368146915,5.3790401081350385,1111114.0,5.0,high
1000354,4,3115.75,5352.759996799159,1.7179683853965046,11003.0,3491.75,high
1000355,7,21.714285714285715,39.4238264915786,1.8155709568490144,108.0,2.5,high
1000356,26,470093.6153846154,2181245.051397262,4.64002271039703,11111113.0,3.0,high
1000357,7,19525421.0,40677335.90351564,2.0833013487143575,111111220.0,10005550.5,high
1000358,12,9263.583333333334,32073.618520404347,3.46233389027691,111110.0,6.25,high
1000359,65,34706.13846153846,193294.93998880938,5.569474120637763,1111118.0,4.0,high
1000361,160,3953008.625,19466358.720179215,4.924441246363133,112222222.0,1110.25,high
1000363,164,5.365853658536586,0.734967051921272,0.13697113240350978,3.0,1.0,low
1000365,57,4.105263157894737,2.2013324741288254,0.5362220129288164,8.0,3.0,medium
1000366,38,4.815789473684211,5.481444192999438,1.138223384338681,27.0,3.75,medium
1000367,44,3617923.25,16889650.246439226,4.6683274020363,111111110.0,110249.0,high
1000368,161,1.4409937888198758,1.0714751542668548,0.7435668096420845,7.0,0.0,medium
1000369,162,700611.7345679012,8729418.525997499,12.459709273041685,111111111.0,11.0,high
1000371,49,2726633.5714285714,15961103.254953131,5.853776401128441,111111117.0,1108.0,high
1000374,91,39.68131868131868,121.46758864641664,3.0610774208872655,1110.0,10.0,high
1000375,86,4.8604651162790695,1.5042120524609588,0.309479034716848,8.0,2.0,low
1000376,176,7.017045454545454,4.710443633117715,0.6712858942742655,65.0,1.0,medium
1000377,19,5866.263157894737,25486.441377594623,4.344578599972168,111111.0,8.0,high
1000378,11,11133337.090909092,33336325.628033426,2.994279734443157,111133336.0,55560.0,high
1000380,175,141232.8457142857,1189427.4548963078,8.421748134301009,11111118.0,6.5,high
1000381,85,4.411764705882353,1.5908527037189748,0.36059327950963427,14.0,1.0,low
1000382,76,4.7631578947368425,0.8924635724051573,0.18736804282539213,6.0,1.0,low
1000383,114,5.517543859649122,1.169164713108419,0.21189948695446706,5.0,1.0,low
1000385,96,5.208333333333333,1.2889544246294862,0.24747924952886136,6.0,2.0,low
1000386,18,6852559.666666667,26152950.675968036,3.816522868554573,111122222.0,109.25,high
1000387,28,404807.0714285714,2098440.342820793,5.183803571946902,11111112.0,7.5,high
1000388,5,444496.0,608540.7592306369,1.369057897552817,1111115.0,1111000.0,medium
1000389,6,5.333333333333333,1.632993161855452,0.3061862178478973,5.0,0.75,low
1000390,99,137055.1717171717,1125271.620046331,8.210355041314688,11111111.0,4.5,high
1000392,10,22469051.6,46720914.29135997,2.0793451865747623,111111226.0,1198014.75,high
1000393,14,18352581.85714286,62003365.55356294,3.3784546521137635,233333322.0,943385.0,high
1000395,10,35568958.5,52321068.156269394,1.470975546170951,111122227.0,86138864.25,medium
1000396,181,620290.0607734807,8258757.150238489,13.314347065210264,111111110.0,5.0,high
1000397,22,61.54545454545455,235.6970871332883,3.8296424792705634,1110.0,2.0,high
1000398,24,161.875,369.90707558144567,2.285140235252174,1115.0,109.0,high
1000399,18,25926639.111111112,46985717.961784005,1.8122564116552933,111111123.0,11111104.75,high
1000400,25,13797447.8,48773570.20878306,3.5349704464026352,222222221.0,111105.0,high
1000401,112,4616465.267857143,20846199.6660346,4.515619301022258,112222225.0,220.75,high
1000402,17,1333472.9411764706,3680477.881637646,2.7600694157247054,11111111.0,111110.0,high
1000403,37,7131516.135135135,25382420.484491326,3.559189939911754,111111114.0,1111100.0,high
1000404,19,6497141663.263158,25460577992.954906,3.918735239669602,111111111110.0,611155.5,high
1000405,25,50.2,222.09588770018533,4.42422087052162,1115.0,4.0,high
1000406,117,4630197.735042735,20314609.673868783,4.387417306203076,111112233.0,1114.0,high
1000407,23,49279.82608695652,231494.84702701122,4.697558116754063,1111117.0,4.0,high
1000408,24,1.5,0.7223151185146152,0.4815434123430768,2.0,1.0,low
1000409,29,8521.551724137931,30063.434847461893,3.527929633086069,122221.0,18.0,high
1000410,11,4.909090909090909,2.586679162731453,0.5269161257415923,8.0,4.0,medium
1000411,3,3.6666666666666665,2.886751345948129,0.787295821622217,5.0,2.5,medium
1000412,7,17655734.0,41459336.19810501,2.348208021150806,111222219.0,6104938.5,high
1000413,188,2550502.734042553,16109826.581738906,6.316333782636175,111111115.0,10.0,high
1000414,8,2.0,0.9258200997725514,0.4629100498862757,3.0,0.25,low
1000415,55,1353.9818181818182,3528.8089297419124,2.606245432808352,12223.0,108.0,high
1000416,10,5.5,3.4721111093332766,0.6312929289696867,12.0,3.5,medium
1000418,57,2168479.403508772,14761415.734884823,6.807265824614095,111111118.0,109.0,high
1000419,96,5.072916666666667,11.153705819536928,2.1986771225370534,112.0,0.0,high
1000420,14,20195262.214285713,39347797.85900175,1.9483677627700187,112211110.0,11933318.0,high
1000421,30,8648445.533333333,28068329.046995103,3.245476766756817,111223332.0,863783.75,high
1000422,66,684580.5303030303,2326635.7127664248,3.398629686030564,11111117.0,111114.0,high
1000423,40,2874.6,17555.115521240597,6.106976804160787,111111.0,12.25,high
1000424,22,510164.6818181818,2367872.888047039,4.641389285530605,11111111.0,10.0,high
1000425,10,11123473.3,35132100.98944388,3.1583750903994963,111111123.0,862.5,high
1000426,17,7464937.470588235,26840988.960194003,3.5956080095710354,111111111.0,1111111.0,high
1000427,16,76635.5625,277272.4653025056,3.618065246177394,1111223.0,1110.0,high
