khipu_id,hierarchy_depth,branching_factor,cord_count,summation_match_rate,has_summation,numeric_coverage,avg_numeric_value,node_density,leaf_ratio,has_aggregation,structural_complexity
1000163,1,19.0,20,0.0,0,0.95,14.210526315789474,0.05,0.9047619047619048,0,0.95
1000164,2,43.0,87,0.0,0,0.9080459770114944,130.1139240506329,0.0114942528735632,0.9659090909090909,0,1.9318181818181819
1000165,2,2.2857142857142856,65,0.0,0,0.9846153846153848,51.921875,0.0153846153846153,0.5606060606060606,0,11.260869565217392
1000166,2,14.0,29,0.0,0,0.7931034482758621,26.347826086956523,0.0344827586206896,0.9,0,1.8
1000167,2,2.4,25,0.0,0,0.8,83.05,0.04,0.5769230769230769,0,4.411764705882353
1000168,1,3.0,4,0.0,0,0.75,29.0,0.25,0.6,0,0.75
1000169,1,20.0,21,0.0,0,0.5714285714285714,5.416666666666667,0.0476190476190476,0.9090909090909091,0,0.9523809523809523
1000170,2,2.45,50,0.375,0,0.66,3.090909090909091,0.02,0.5882352941176471,0,5.797101449275362
1000171,1,15.0,16,0.0,0,0.9375,16.866666666666667,0.0625,0.8823529411764706,0,0.9375
1000172,1,27.0,28,0.0,0,0.8214285714285714,26.565217391304348,0.0357142857142857,0.9310344827586207,0,0.9642857142857143
1000173,1,8.0,9,0.0,0,0.8888888888888888,32.875,0.1111111111111111,0.8,0,0.8888888888888888
1000174,1,25.0,26,0.0,0,0.2307692307692307,59.0,0.0384615384615384,0.9259259259259259,0,0.9615384615384616
1000176,1,38.0,39,0.0,0,0.4871794871794871,61.526315789473685,0.0256410256410256,0.95,0,0.9743589743589743
1000177,2,1.5333333333333334,29,0.0,0,0.6896551724137931,12.95,0.0283251231527093,0.4666666666666667,0,3.5526315789473686
1000178,2,1.8823529411764703,33,0.0909090909090909,0,0.7878787878787878,25.384615384615383,0.0303030303030303,0.47058823529411764,0,5.551020408163266
1000179,2,4.333333333333333,27,0.0,0,0.8888888888888888,145.66666666666666,0.037037037037037,0.75,0,3.9375
1000180,2,7.0,106,0.0,0,0.2830188679245283,14.133333333333333,0.0094339622641509,0.8504672897196262,0,10.625
1000182,1,3.0,4,0.0,0,0.75,1545.3333333333333,0.25,0.6,0,0.75
1000183,3,19.0,590,0.1666666666666666,0,0.311864406779661,10.353260869565217,0.0016949152542372,0.9458544839255499,1,27.95
1000184,1,90.0,91,0.0,0,0.4615384615384615,19.047619047619047,0.0109890109890109,0.9782608695652174,0,0.989010989010989
1000185,3,2.2058823529411766,76,0.0,0,0.986842105263158,90.69333333333331,0.0131578947368421,0.5454545454545454,1,13.10091743119266
1000186,1,12.0,13,0.0,0,0.6923076923076923,1.0,0.0769230769230769,0.8571428571428571,0,0.9230769230769231
1000187,2,5.5,12,0.0,0,0.9166666666666666,98.54545454545456,0.0833333333333333,0.7692307692307693,0,1.0769230769230769
1000188,2,1.95,40,0.0,0,0.675,8.555555555555555,0.025,0.4878048780487805,0,6.779661016949152
1000189,2,5.0,11,0.0,0,0.9090909090909092,69.0,0.0909090909090909,0.75,0,1.5
1000190,1,9.0,10,0.0,0,0.4,2647.25,0.1,0.8181818181818182,0,0.9
1000191,1,10.0,11,0.0,0,0.9090909090909092,64.8,0.0909090909090909,0.8333333333333334,0,0.9090909090909091
1000192,2,5.769230769230769,76,0.1111111111111111,0,0.7894736842105263,27.116666666666667,0.0131578947368421,0.8181818181818182,0,8.863636363636363
1000194,2,4.0,9,0.0,0,0.5555555555555556,9.8,0.1111111111111111,0.7,0,1.4
1000195,1,3.0,4,0.0,0,0.5,50.5,0.25,0.6,0,0.75
1000196,1,2.0,3,0.0,0,0.0,0.0,0.3333333333333333,0.5,0,0.6666666666666666
1000197,2,3.5,78,0.25,0,0.5256410256410257,14.658536585365852,0.0128205128205128,0.7088607594936709,0,12.0
1000198,3,2.3008849557522124,261,0.1222222222222222,0,0.8773946360153256,13.611353711790391,0.003831417624521,0.5648854961832062,1,31.80965147453083
1000199,2,3.5,29,0.1428571428571428,0,0.7586206896551724,25.863636363636363,0.0344827586206896,0.7,0,4.222222222222222
1000200,2,8.0,57,0.0,0,0.6140350877192983,423.2,0.0175438596491228,0.8620689655172413,0,5.444444444444445
1000201,4,3.575,144,0.0,0,0.8472222222222222,345.21311475409834,0.0069444444444444,0.7172413793103448,1,19.01639344262295
1000204,1,16.0,17,0.0,0,0.1764705882352941,32.0,0.0588235294117647,0.8888888888888888,0,0.9411764705882353
1000205,1,4.0,5,0.0,0,0.8,34.0,0.2,0.6666666666666666,0,0.8
1000206,2,3.0,13,0.0,0,0.9230769230769232,107.41666666666669,0.0769230769230769,0.6428571428571429,0,2.0
