kfg_id,value_register,pct_nonzero,pct_round5,entropy_per_cord,max_hier_level,knot_L_ratio,knot_E_ratio,typology_label,geo_zone,provenance_display,has_pp,has_ip,has_cp,has_sp,has_gg,has_gsb,has_is,has_psn,has_adg,log_value_register,log_entropy_per_cord
KH0546,3.0,0.6984126984126984,0.13636363636363635,0.08309763992762736,1,0.45161290322580644,0.27419354838709675,T1,Central Coast,Pachacamac,1,1,0,0,0,0,0,0,0,1.3862943611198906,0.07982512085951383
KH0547,17.0,0.3333333333333333,0.0,0.5283208335737187,0,0.5,0.0,T1,Central Coast,Cieneguilla (Lurin Valley),0,0,0,0,0,0,0,0,0,2.8903717578961645,0.4241696383201021
KH0548,3.0,0.75,0.1111111111111111,0.24412885815823884,1,1.0,0.0,T1,Central Coast,Cieneguilla (Lurin Valley),0,0,0,0,0,0,0,0,0,1.3862943611198906,0.21843557268105157
KH0549,32.0,0.7867647058823529,0.18691588785046728,0.044026653157212686,1,0.391025641025641,0.1858974358974359,T1,Central Coast,Pachacamac,1,1,1,1,0,0,0,0,0,3.4965075614664802,0.04308501897863951
KH0550,10.5,0.6857142857142857,0.16666666666666666,0.16889620228323665,1,0.5,0.1388888888888889,T1,Central Coast,Pachacamac,1,1,1,0,0,0,0,0,0,2.4423470353692043,0.15605988665996234
KH0551,3.0,0.45454545454545453,0.0,0.21709505944546686,0,0.42105263157894735,0.5789473684210527,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,1,1.3862943611198906,0.1964669206061544
KH0552,3.0,0.8275862068965517,0.041666666666666664,0.11054613201511715,1,0.5581395348837209,0.4418604651162791,T1,Central Coast,Pachacamac,1,1,0,0,0,1,0,0,0,1.3862943611198906,0.10485190515103343
KH0553,7.0,1.0,0.0,0.29351157420762153,1,0.375,0.1875,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,2.0794415416798357,0.2573606705804284
KH0554,15.0,1.0,0.16666666666666666,0.1984684028512289,0,0.5161290322580645,0.0967741935483871,T1,Central Coast,Pachacamac,1,0,0,0,1,0,0,0,0,2.772588722239781,0.18104441063256846
KH0555,14.0,0.7419354838709677,0.21739130434782608,0.16122313324602613,1,0.48717948717948717,0.0,T1,Central Coast,Pachacamac,1,0,0,1,0,0,0,0,0,2.70805020110221,0.14947387481456645
KH0556,185.0,0.8571428571428571,0.3333333333333333,0.430827083453526,1,0.2727272727272727,0.09090909090909091,T1,Central Coast,Pachacamac (Casa de los Quipus),0,0,0,0,0,0,0,0,0,5.225746673713202,0.3582526571119788
KH0557,0.0,0.0,0.0,0.0,0,0.0,0.0,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0558,0.0,0.0,0.0,0.0,0,0.0,0.0,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0559,646.0,0.8571428571428571,0.3181818181818182,0.09020431861286912,1,0.23404255319148937,0.010638297872340425,T1,Central Coast,Pachacamac,1,1,0,1,0,0,0,0,0,6.472346294500901,0.08636512694350802
KH0560,0.0,0.0,0.0,0.0,0,0.0,0.0,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0561,143.0,0.6716417910447762,0.17777777777777778,0.11512759967152363,2,0.34234234234234234,0.036036036036036036,T1,Central Coast,Pachacamac (Casa del Quipu),1,0,0,0,0,0,0,0,0,4.969813299576001,0.10896883753170587
KH0562,278.0,0.9363636363636364,0.30097087378640774,0.0625129398902389,1,0.24468085106382978,0.028368794326241134,T1,Central Coast,Pachacamac (Casa del Quipu),1,1,0,0,1,0,0,0,0,5.631211781821365,0.06063680046249968
KH0563,1.0,0.875,0.023809523809523808,0.026929475710995687,1,0.20930232558139536,0.7906976744186046,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.02657325839474302
KH0564,8.5,0.6666666666666666,0.1,0.2721928094887362,0,0.6666666666666666,0.0,T1,Central Coast,Pachacamac,1,0,1,0,0,0,0,0,1,2.2512917986064953,0.24074203321761758
KH0565,3.0,0.9655172413793104,0.10714285714285714,0.10950389070848143,1,0.59375,0.25,T1,Ica & Paracas,Ocucaje / Ullujaya (Ica),1,1,1,0,0,0,0,0,0,1.3862943611198906,0.10391297010674376
KH0566,74.0,0.7325581395348837,0.09523809523809523,0.0784317476509476,0,0.35,0.1,T1,Ica & Paracas,Ocucaje / Ullujaya (Ica),1,0,0,0,0,0,0,0,1,4.31748811353631,0.07550790032987244
KH0567,133.5,1.0,0.53125,0.11619184569467396,1,0.22727272727272727,0.0,T1,Central Coast,Huacho (Central Coast),1,0,0,0,0,0,0,0,0,4.901564199041894,0.10992275392952325
KH0568,1.0,0.23555555555555555,0.03773584905660377,0.036032981660377085,1,0.4528301886792453,0.5283018867924528,T2,,Unknown,0,0,0,0,0,0,1,1,0,0.6931471805599453,0.03539897891006457
KH0569,43.0,0.7722772277227723,0.1794871794871795,0.07240087698232053,1,0.3727810650887574,0.047337278106508875,T1,Nazca & Far South,South Coast,1,1,1,0,0,0,0,0,0,3.784189633918261,0.06989994515471562
KH0570,3.0,0.875,0.09523809523809523,0.10424944075252508,1,0.5909090909090909,0.2727272727272727,T1,,Unknown,1,0,0,0,0,0,0,0,0,1.3862943611198906,0.09916586504431403
KH0571,13.0,0.09090909090909091,0.2,0.46438561897747255,1,0.4,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,2.6390573296152584,0.3814357817960789
KH0572,2.5,0.9090909090909091,0.1,0.25219280948873624,0,0.8666666666666667,0.06666666666666667,T1,,Unknown,1,0,0,0,0,0,0,0,1,1.252762968495368,0.2248962620100274
KH0573,3.0,0.8717948717948718,0.08823529411764706,0.08986172376532069,2,0.6153846153846154,0.2564102564102564,T1,,Unknown,1,1,0,1,0,0,0,1,0,1.3862943611198906,0.08605082926287912
KH0574,10.0,0.475,0.21052631578947367,0.10295454155726648,4,0.41509433962264153,0.18867924528301888,T1,Arica & N. Chile,"Quillagua, Valle de Loa",1,1,0,1,0,0,0,1,0,2.3978952727983707,0.09799252596537354
KH0575,4.0,0.5454545454545454,0.2777777777777778,0.08366258918226256,2,0.8717948717948718,0.0,T1,,Unknown,1,1,1,1,0,0,0,0,0,1.6094379124341003,0.08034658997256794
KH0576,5.0,0.47674418604651164,0.3170731707317073,0.07805720417338906,3,0.7021276595744681,0.0425531914893617,T1,,Unknown,1,1,0,0,1,0,0,0,1,1.791759469228055,0.07516053617481123
KH0577,75.0,0.5,0.17647058823529413,0.22659816021195767,1,0.3170731707317073,0.04878048780487805,T1,Central Coast,"Armatambo, Lima",1,1,0,0,0,0,0,0,0,4.330733340286331,0.20424461429989624
KH0578,11.0,0.1111111111111111,0.0,0.0,0,0.0,0.5,T1,,Unknown,0,0,0,0,0,0,0,0,0,2.4849066497880004,0.0
KH0579,4.0,0.14285714285714285,0.0,0.0,0,1.0,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.0
KH0580,10.0,0.7931034482758621,0.391304347826087,0.1522346880623523,1,0.35294117647058826,0.08823529411764706,T1,Central Coast,Cerro Solar (foothills),1,1,1,0,1,0,0,0,0,2.3978952727983707,0.14170326380148196
KH0581,6.0,0.84375,0.25925925925925924,0.12238779574716531,0,0.6829268292682927,0.024390243902439025,T1,,Unknown,1,0,1,0,0,0,0,0,1,1.9459101490553132,0.11545837639272696
KH0582,3.0,1.0,0.3235294117647059,0.06026883018486598,0,0.6571428571428571,0.0,T1,,Unknown,1,1,1,0,0,0,0,0,1,1.3862943611198906,0.058522489351487475
KH0583,30.0,0.8913043478260869,1.0,0.0681535087802145,1,0.0,0.0,T1,,Unknown,1,0,1,0,1,0,0,1,0,3.4339872044851463,0.06593146502207953
KH0584,40.0,0.5370370370370371,0.7931034482758621,0.13063245998816375,1,0.18181818181818182,0.0,T1,,Unknown,1,0,0,0,0,0,0,0,0,3.713572066704308,0.1227771752556949
KH0585,9.0,0.6470588235294118,0.2727272727272727,0.1737758173760755,2,0.6666666666666666,0.05128205128205128,T1,,Unknown,1,0,0,1,0,0,0,0,0,2.302585092994046,0.16022574693300431
KH0586,42.0,0.8571428571428571,0.2654320987654321,0.02768836429995423,0,0.3639240506329114,0.0189873417721519,T1,,Unknown,1,1,1,0,1,0,0,0,0,3.7612001156935624,0.02731197350632305
KH0587,8.0,0.9444444444444444,0.14705882352941177,0.028550779936218608,2,0.5655737704918032,0.09016393442622951,T1,,Unknown,1,1,1,0,1,0,0,0,0,2.1972245773362196,0.028150801703179882
KH0588,3.0,0.7317073170731707,0.13333333333333333,0.09921174545262437,1,0.5625,0.25,T1,,Unknown,1,0,0,0,0,1,0,1,0,1.3862943611198906,0.09459332788430308
KH0589,0.0,0.0,0.0,0.0,0,0.0,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0590,5.0,0.6373626373626373,0.2413793103448276,0.06555041376531465,1,0.6575342465753424,0.0958904109589041,T1,,Unknown,1,1,1,0,1,0,0,0,1,1.791759469228055,0.06349148609261858
KH0591,46.0,0.6444444444444445,0.10344827586206896,0.1419401591609663,0,0.5,0.057692307692307696,T1,,Unknown,1,0,0,0,0,0,0,0,1,3.8501476017100584,0.1327287098267086
KH0592,3.0,0.7846153846153846,0.11764705882352941,0.038486722931225036,1,0.7924528301886793,0.09433962264150944,T1,,Unknown,1,0,0,1,0,0,0,1,0,1.3862943611198906,0.037764579400329054
KH0593,79.0,0.9634146341463414,0.2911392405063291,0.07498777104726663,1,0.35714285714285715,0.041666666666666664,T1,,Unknown,1,0,0,0,0,0,0,0,0,4.382026634673881,0.07230928574493703
KH0594,2.0,0.21951219512195122,0.0,0.19474614210885613,1,0.5555555555555556,0.4444444444444444,T1,,Unknown,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.17793372943459673
KH0595,2.0,0.7961783439490446,0.12,0.024887565896571862,2,0.47183098591549294,0.36619718309859156,T1,,Unknown,1,1,1,1,1,0,1,1,1,1.0986122886681098,0.024582914765562545
KH0596,5.0,0.532258064516129,0.30303030303030304,0.09489953210290655,2,0.8285714285714286,0.05714285714285714,T1,,Unknown,1,0,0,0,0,0,0,0,0,1.791759469228055,0.09066260755484247
KH0597,3.0,0.9130434782608695,0.13227513227513227,0.020120679577681645,1,0.6071428571428571,0.21428571428571427,T1,,Unknown,1,1,1,1,1,0,0,1,0,1.3862943611198906,0.019920933609164474
KH0598,100.0,0.68,0.4411764705882353,0.13752053339317613,1,0.3333333333333333,0.015151515151515152,T1,,Unknown,1,0,0,0,0,0,0,0,0,4.61512051684126,0.12885092301470538
KH0599,25.0,0.9266666666666666,0.2302158273381295,0.043360498458449866,2,0.4141791044776119,0.08582089552238806,T1,,Unknown,1,1,1,1,0,1,1,0,1,3.258096538021482,0.04244675240613303
KH0600,9.0,0.7553191489361702,0.23943661971830985,0.022805391496854975,2,0.4440677966101695,0.17288135593220338,T1,,Unknown,1,0,1,1,0,0,0,1,0,2.302585092994046,0.022549235731966166
KH0601,4.0,0.4141689373297003,0.15789473684210525,0.024583745265402024,1,0.6342857142857142,0.17142857142857143,T1,,Unknown,1,1,1,1,1,0,0,0,1,1.6094379124341003,0.02428642792845412
KH0602,20.0,0.6305220883534136,0.4140127388535032,0.034938878736900846,1,0.3780487804878049,0.06910569105691057,T1,,Unknown,1,1,1,1,0,0,1,0,0,3.044522437723423,0.03434237061307272
KH0603,23.0,0.8235294117647058,0.2619047619047619,0.04534767289289559,2,0.3656387665198238,0.039647577092511016,T1,,Unknown,1,1,1,1,0,0,0,1,1,3.1780538303479458,0.04434953141687283
KH0604,10.0,0.6777777777777778,0.16393442622950818,0.0638661196511362,1,0.40217391304347827,0.1956521739130435,T1,,Unknown,1,1,1,0,0,0,0,1,0,2.3978952727983707,0.0619095556069731
KH0604A,10.0,0.813953488372093,0.17142857142857143,0.09574373439636436,1,0.39215686274509803,0.1568627450980392,T1,,Unknown,1,1,0,0,0,0,0,0,0,2.3978952727983707,0.09143334220448457
KH0604B,5.5,0.6382978723404256,0.13333333333333333,0.11521882540436512,1,0.4146341463414634,0.24390243902439024,T1,,Unknown,1,1,1,0,0,0,0,0,0,1.8718021769015913,0.10905064162443938
KH0605,5.0,0.40384615384615385,0.14285714285714285,0.1584447571468337,1,0.56,0.2,T1,,Unknown,1,0,0,0,0,0,0,0,1,1.791759469228055,0.1470783789426627
KH0605A,6.0,0.20833333333333334,0.4,0.46438561897747255,1,0.3333333333333333,0.16666666666666666,T1,,Unknown,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.3814357817960789
KH0605B,0.0,0.0,0.0,0.0,1,0.0,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0605C,3.0,0.9333333333333333,0.14285714285714285,0.2005253515755432,0,0.6428571428571429,0.2857142857142857,T1,,Unknown,0,0,0,0,0,0,0,0,1,1.3862943611198906,0.1827592539701878
KH0606,10.0,0.7435897435897436,0.27586206896551724,0.136286309574565,1,0.4722222222222222,0.1111111111111111,T1,,Unknown,1,0,0,0,0,0,0,0,1,2.3978952727983707,0.12776532162016088
KH0606A,7.5,0.64,0.125,0.20798872069467397,1,0.5,0.2,T1,,Unknown,1,0,0,0,0,0,0,0,1,2.1400661634962708,0.1889567622957484
KH0606B,30.0,0.8181818181818182,0.7777777777777778,0.2534484569503804,1,0.18181818181818182,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,3.4339872044851463,0.2258985184651493
KH0606C,8.0,0.625,0.0,0.3843856189774725,0,0.8333333333333334,0.0,T1,,Unknown,1,0,0,0,0,0,0,0,1,2.1972245773362196,0.32525644481515265
KH0607,12.0,0.95260663507109,0.1691542288557214,0.025252879505431917,1,0.44625407166123776,0.1465798045602606,T1,,Unknown,1,1,1,0,1,1,0,1,1,2.5649493574615367,0.024939293874658017
KH0607A,32.5,0.925,0.17567567567567569,0.06861777631385826,0,0.4244604316546763,0.06474820143884892,T1,,Unknown,1,1,1,0,0,1,0,0,0,3.5115454388310208,0.06636601554621681
KH0607B,4.0,0.9302325581395349,0.175,0.08797749366064987,1,0.5384615384615384,0.17307692307692307,T1,,Unknown,1,1,0,0,0,0,0,1,0,1.6094379124341003,0.08432046224612579
KH0607C,2.0,0.9041095890410958,0.09090909090909091,0.050070306516018154,1,0.5256410256410257,0.2692307692307692,T1,,Unknown,1,0,1,0,0,0,0,1,0,1.0986122886681098,0.04885712051448986
KH0607D,13.0,0.9130434782608695,0.38095238095238093,0.16297990453912398,1,0.23684210526315788,0.15789473684210525,T1,,Unknown,1,0,1,0,0,0,0,0,0,2.6390573296152584,0.1509855944011081
KH0608,10.0,1.0,0.5277777777777778,0.09664084463630125,0,0.375,0.1,T1,Cañete–Pisco,Incahuasi,1,0,1,0,1,0,0,0,1,2.3978952727983707,0.09225172990761585
KH0609,2.0,1.0,0.0,0.375,0,0.75,0.25,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,1,0,0,0,1.0986122886681098,0.3184537311185346
KH0610,9.0,1.0,0.25,0.28125,0,0.5555555555555556,0.1111111111111111,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,1,2.302585092994046,0.24783616390458127
KH0611,3.0,0.84375,0.07407407407407407,0.1002712620620979,2,0.7741935483870968,0.22580645161290322,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.09555675127771492
KH0612,8.0,0.7202072538860104,0.2517985611510791,0.03358721892243054,2,0.42473118279569894,0.22043010752688172,T1,Cañete–Pisco,Incahuasi,1,1,1,1,0,0,0,1,0,2.1972245773362196,0.033035488376122066
KH0613,10.0,0.9230769230769231,0.3333333333333333,0.21541354172676308,1,0.5294117647058824,0.11764705882352941,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.19508438244309684
KH0614,5710.0,0.8333333333333334,0.6,0.3843856189774725,1,0.15384615384615385,0.0,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,8.650149418664864,0.32525644481515265
KH0615,3.0,1.0,0.16666666666666666,0.2987468750600964,0,1.0,0.0,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.2613998573149089
KH0616,4.0,0.9368421052631579,0.25842696629213485,0.044046867069400295,2,0.5217391304347826,0.20869565217391303,T1,Cañete–Pisco,Incahuasi,1,1,1,1,0,1,0,0,1,1.6094379124341003,0.04310438028176646
KH0617,8.0,0.5133689839572193,0.3697916666666667,0.020980751802164133,4,0.43478260869565216,0.1608695652173913,T2,Cañete–Pisco,Incahuasi,1,1,1,1,1,0,1,1,0,2.1972245773362196,0.020763686705276257
KH0618,2.5,0.7301587301587301,0.14130434782608695,0.03379038478612231,3,0.5510204081632653,0.2857142857142857,T1,Cañete–Pisco,Incahuasi,1,0,1,1,0,1,0,1,0,1.252762968495368,0.03323203289124242
KH0619,2.0,0.7333333333333333,0.0,0.05487318303385507,0,0.02857142857142857,0.9714285714285714,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,1,0,0,1,1.0986122886681098,0.05342055404763736
KH0620,4.0,0.7307692307692307,0.22807017543859648,0.0635233697808244,2,0.4931506849315068,0.273972602739726,T1,Cañete–Pisco,Incahuasi,1,1,0,1,0,0,0,1,0,1.6094379124341003,0.06158732982276192
KH0621,1.0,1.0,0.0,0.015304930567574824,1,0.3333333333333333,0.6666666666666666,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.015188991579942739
KH0622,3.0,0.7,0.0,0.1969690704980251,0,1.0,0.0,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,1,0,0,1,1.3862943611198906,0.1797925870590622
KH0623,1.0,0.8888888888888888,0.0,0.0,0,0.0,1.0,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0
KH0624,69.0,1.0,0.0,0.2741901188909338,0,0.5,0.0,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,1,4.248495242049359,0.24231077591499006
KH0625,355.0,0.3076923076923077,0.75,0.5,1,0.125,0.0,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,5.87493073085203,0.4054651081081644
KH0626,11.0,1.0,0.0,0.430827083453526,1,0.6666666666666666,0.0,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,1,2.4849066497880004,0.3582526571119788
KH0627,630.0,1.0,1.0,0.0,1,0.0,0.0,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,6.447305862541213,0.0
KH0628,600.0,0.6363636363636364,0.7142857142857143,0.3040121826987706,1,0.1875,0.0,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,1,0,0,6.398594934535208,0.2654458060212267
KH0629,1.0,0.625,0.0,0.1326598730309525,2,0.4666666666666667,0.5333333333333333,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.12456873665100546
KH0630,9.0,0.5135135135135135,0.15789473684210525,0.08564587226385167,3,0.44642857142857145,0.2857142857142857,T1,Cañete–Pisco,Incahuasi,1,0,0,1,0,0,0,1,0,2.302585092994046,0.08217508386305047
KH0631,212.0,0.5909090909090909,0.38461538461538464,0.2846492090877764,0,0.2702702702702703,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,1,5.3612921657094255,0.25048569204214344
KH0632,428.5,1.0,0.2857142857142857,0.27195392300411453,0,0.26666666666666666,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,6.06262174142431,0.24055424020845445
KH0633,4.0,0.835820895522388,0.08928571428571429,0.06223978296529925,3,0.6666666666666666,0.1746031746031746,T1,,Unknown,1,0,1,1,0,0,0,1,1,1.6094379124341003,0.06037968167073984
KH0634,9.5,0.9047619047619048,0.2631578947368421,0.10735102046695955,2,0.4423076923076923,0.19230769230769232,T1,,Unknown,1,0,0,1,0,0,0,0,0,2.3513752571634776,0.10197069512296801
KH0635,8.5,0.5903614457831325,0.20408163265306123,0.044904266391440115,2,0.4580152671755725,0.183206106870229,T1,,Unknown,1,1,1,1,0,0,1,1,0,2.2512917986064953,0.04392527011155066
KH0653,19.0,0.625,0.3,0.2721928094887362,1,0.5294117647058824,0.0,T1,Cañete–Pisco,Huacones,1,0,0,1,0,0,0,0,1,2.995732273553991,0.24074203321761758
KH0654,16.0,1.0,0.1,0.3121928094887363,1,0.4444444444444444,0.1111111111111111,T1,Cañete–Pisco,Huacones,0,0,0,0,0,0,0,0,0,2.833213344056216,0.2716996381763426
KH0655,0.0,0.0,0.0,0.0,0,0.0,0.0,T1,Cañete–Pisco,Huacones,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0656,24.0,1.0,0.08333333333333333,0.2709690972823186,0,0.4166666666666667,0.041666666666666664,T1,Cañete–Pisco,Huacones,0,0,0,0,0,0,0,0,0,3.2188758248682006,0.23977967820781482
KH0657,31.5,1.0,0.16666666666666666,0.2987468750600964,1,0.6785714285714286,0.03571428571428571,T1,Cañete–Pisco,Huacones,0,0,0,0,0,0,0,0,0,3.481240089335692,0.2613998573149089
KH0658,37.0,0.8,0.625,0.34375,1,0.18181818181818182,0.09090909090909091,T1,Cañete–Pisco,Huacones,0,0,0,0,0,0,0,0,1,3.6375861597263857,0.2954642128938359
KH0659,5.0,1.0,0.4,0.46438561897747255,0,0.8,0.0,T1,Cañete–Pisco,Huacones,0,0,0,0,0,0,0,0,0,1.791759469228055,0.3814357817960789
KH0660,4.0,0.6363636363636364,0.0,0.36023437662047414,1,0.7272727272727273,0.2727272727272727,T1,Cañete–Pisco,Huacones,0,0,0,0,0,1,0,0,0,1.6094379124341003,0.3076570206502097
KH0661,65.0,1.0,0.0,0.375,2,0.47368421052631576,0.05263157894736842,T1,Cañete–Pisco,Huacones,0,0,0,0,0,0,0,0,0,4.189654742026425,0.3184537311185346
KH0662,4.0,0.5,0.0,0.375,0,0.6,0.2,T1,Cañete–Pisco,Huacones,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.3184537311185346
KH0663,7.0,0.8571428571428571,0.0,0.31971597234241494,1,0.4444444444444444,0.3333333333333333,T1,Cañete–Pisco,Huacones,0,0,0,0,0,0,0,0,0,2.0794415416798357,0.27741654097749524
KH0664,1056.5,0.7391304347826086,0.5,0.14444094861808962,0,0.2391304347826087,0.010869565217391304,T1,,Unknown,0,1,0,0,0,0,0,0,0,6.963662910920433,0.13491626328915263
KH0665,2.0,0.4011299435028249,0.09154929577464789,0.022494840255170404,3,0.4551282051282051,0.3974358974358974,T2,,Unknown,1,1,0,1,0,0,0,0,0,1.0986122886681098,0.022245562716875306
KH0666,6.0,1.0,0.17647058823529413,0.1989164993123037,0,0.6086956521739131,0.08695652173913043,T1,,Unknown,1,0,1,0,0,0,0,0,0,1.9459101490553132,0.18141823167889987
KH0667,2.0,0.7142857142857143,0.1259259259259259,0.024054365509238305,1,0.5503355704697986,0.18120805369127516,T1,,Unknown,1,1,1,0,1,0,0,1,0,1.0986122886681098,0.02376961652563745
KH0668,104.0,0.8333333333333334,0.0,0.3043856189774725,0,0.25,0.16666666666666666,T1,Central Coast,Rimac Valley,1,1,0,0,1,0,0,0,0,4.653960350157523,0.26573213986264715
KH0669,15.0,0.625,0.3,0.20609640474436816,1,0.3548387096774194,0.0967741935483871,T1,,Unknown,1,0,1,0,0,0,0,0,1,2.772588722239781,0.18738903270913265
KH0670,2.0,0.5921052631578947,0.044444444444444446,0.01316708172878156,0,0.5109489051094891,0.4744525547445255,T1,,Unknown,0,1,0,0,0,1,0,0,1,1.0986122886681098,0.01308114920659743
KH0671,53.0,1.0,0.0,0.0,0,0.6666666666666666,0.1111111111111111,T1,,Unknown,0,0,0,0,0,0,0,0,0,3.9889840465642745,0.0
KH0672,242.0,0.675,0.2222222222222222,0.17610694452457293,1,0.3150684931506849,0.0273972602739726,T1,Nazca & Far South,South Peru,0,0,0,0,0,0,0,0,0,5.493061443340548,0.16220978456329047
KH0673,3.0,0.6385542168674698,0.16981132075471697,0.0596951291613366,1,0.5967741935483871,0.25806451612903225,T1,Nazca & Far South,South Peru,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.057981252756398226
KH0674,11.5,0.7351524879614767,0.4585152838427948,0.01056125908269847,4,0.4431438127090301,0.02508361204013378,T2,,Unknown,1,1,1,1,1,1,1,1,0,2.5257286443082556,0.010505878570032198
KH0675,50.0,0.7157894736842105,0.4852941176470588,0.030248847571907135,2,0.2765957446808511,0.05319148936170213,T2,,Unknown,1,0,1,1,0,0,0,1,1,3.9318256327243257,0.029800372645440575
KH0676,413.0,0.9927536231884058,0.0948905109489051,0.04953250081855339,4,0.45023696682464454,0.2156398104265403,T2,Central Coast,Ancon (prob.),1,0,0,1,0,0,0,0,0,6.025865973825314,0.04834482770620438
KH0677,12.0,0.685064935064935,0.6919431279620853,0.020371796522570578,2,0.2177121771217712,0.04428044280442804,T1,Central Coast,Huacho (?),1,1,1,1,1,1,0,1,1,2.5649493574615367,0.020167067274539825
KH0678,34.0,0.8095238095238095,0.5098039215686274,0.09786190116815947,1,0.34782608695652173,0.010869565217391304,T1,,Gaffron Estate,1,1,1,0,0,0,0,0,0,3.5553480614894135,0.09336456210634994
KH0679,37.5,0.36363636363636365,0.625,0.21875,1,0.2571428571428571,0.02857142857142857,T1,,Gaffron Estate,1,0,0,0,0,0,0,0,0,3.6506582412937387,0.19782574332991987
KH0680,23.0,0.68,0.6078431372549019,0.07739856713717219,1,0.2916666666666667,0.027777777777777776,T1,,Unknown (non-Gaffron),1,1,1,1,0,0,0,0,1,3.1780538303479458,0.07454940133689647
KH0681,6.0,0.16666666666666666,0.4444444444444444,0.24412885815823884,0,0.5555555555555556,0.0,T1,,Unknown,1,0,0,0,0,0,0,0,0,1.9459101490553132,0.21843557268105157
KH0682,15.0,0.7966101694915254,0.19148936170212766,0.10108249819738867,2,0.47560975609756095,0.06097560975609756,T1,,Gaffron Collection,1,0,0,1,0,0,0,0,0,2.772588722239781,0.09629378517627231
KH0683,18.0,0.75,0.3333333333333333,0.2709690972823186,1,0.3888888888888889,0.1111111111111111,T1,,Gaffron Collection,0,0,0,0,1,0,0,0,0,2.9444389791664403,0.23977967820781482
KH0684,37.0,0.5,0.0,0.5,1,0.42857142857142855,0.14285714285714285,T1,,Gaffron Collection,0,0,0,0,0,0,0,0,0,3.6375861597263857,0.4054651081081644
KH0685,5.5,1.0,0.0,0.375,0,1.0,0.0,T1,,Gaffron Collection,0,0,0,0,0,0,0,0,0,1.8718021769015913,0.3184537311185346
KH0686,16.0,0.75,0.0,0.5283208335737187,0,0.42857142857142855,0.0,T1,,Gaffron Collection,0,0,0,0,0,0,0,0,0,2.833213344056216,0.4241696383201021
KH0687,4.0,1.0,0.0,0.5283208335737187,0,1.0,0.0,T1,,Gaffron Collection,0,1,0,0,0,0,0,0,0,1.6094379124341003,0.4241696383201021
KH0688,55.0,0.75,0.6666666666666666,0.30609861135149646,0,0.42857142857142855,0.0,T1,,Gaffron Collection,0,0,0,0,1,0,0,0,0,4.02535169073515,0.26704453439848896
KH0689,12.0,0.6829268292682927,0.07142857142857142,0.14316506357272024,2,0.5333333333333333,0.06666666666666667,T1,,Gaffron Collection,1,0,0,0,0,0,0,0,1,2.5649493574615367,0.13380078696073996
KH0690,40.0,0.782608695652174,0.16666666666666666,0.2254896605739557,1,0.3684210526315789,0.10526315789473684,T1,,Gaffron Collection,1,1,1,0,1,0,0,0,0,3.713572066704308,0.2033404870462824
KH0691,28.0,0.9444444444444444,0.23529411764705882,0.23351857543687118,2,0.4857142857142857,0.05714285714285714,T1,,Gaffron Collection,0,0,0,0,0,0,0,0,0,3.367295829986474,0.2098707160038999
