kfg_id,parent_name,parent_val,children_sum,n_children,n_nonzero_children,n_zero_children,children_mean,children_max,ratio,compliance_class
KH0031,p10,28,13,1,1,0,13.0,13,0.4642857142857143,sub
KH0031,p11,1775,141,4,4,0,35.25,76,0.07943661971830986,sub
KH0031,p12,1181,278,4,4,0,69.5,243,0.23539373412362405,sub
KH0031,p13,4000,81,4,4,0,20.25,62,0.02025,children_all_zero
KH0031,p13s1,62,1,1,1,0,1.0,1,0.016129032258064516,children_all_zero
KH0031,p14,3314,4,1,1,0,4.0,4,0.0012070006035003018,children_all_zero
KH0031,p14s1,4,2,1,1,0,2.0,2,0.5,partial_sub
KH0031,p16,1455,78,2,2,0,39.0,76,0.05360824742268041,sub
KH0031,p17,1032,246,3,2,1,82.0,243,0.23837209302325582,sub
KH0031,p18,3800,20,1,1,0,20.0,20,0.005263157894736842,children_all_zero
KH0031,p19,3114,2,1,1,0,2.0,2,0.0006422607578676942,children_all_zero
KH0031,p2,0,3,1,1,0,3.0,3,,trivial_parent_zero
KH0031,p21,310,63,2,2,0,31.5,59,0.2032258064516129,sub
KH0031,p22,149,31,1,1,0,31.0,31,0.2080536912751678,sub
KH0031,p23,200,313,4,4,0,78.25,260,1.565,supra
KH0031,p23s1,1,42,1,1,0,42.0,42,42.0,supra
KH0031,p23s1s1,42,1,1,1,0,1.0,1,0.023809523809523808,children_all_zero
KH0031,p23s3,35,1,1,1,0,1.0,1,0.02857142857142857,children_all_zero
KH0031,p25,50,4,1,1,0,4.0,4,0.08,sub
KH0031,p3,100,397,1,1,0,397.0,397,3.97,supra
KH0031,p4,15,20,1,1,0,20.0,20,1.3333333333333333,partial_supra
KH0031,p43,100,30,1,1,0,30.0,30,0.3,sub
KH0031,p43s1,30,3,1,1,0,3.0,3,0.1,sub
KH0031,p44,4,0,1,0,1,0.0,0,0.0,children_all_zero
KH0031,p48,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0031,p49,204,22,1,1,0,22.0,22,0.10784313725490197,sub
KH0031,p49s1,22,38,1,1,0,38.0,38,1.7272727272727273,supra
KH0031,p5,19,4,1,1,0,4.0,4,0.21052631578947367,sub
KH0031,p50,19,296,1,1,0,296.0,296,15.578947368421053,supra
KH0031,p54,158,1000,1,1,0,1000.0,1000,6.329113924050633,supra
KH0031,p57,4,20,1,1,0,20.0,20,5.0,supra
KH0031,p58,16,20,1,1,0,20.0,20,1.25,partial_supra
KH0031,p6,202,208,2,2,0,104.0,108,1.0297029702970297,compliant
KH0031,p60,0,4,1,1,0,4.0,4,,trivial_parent_zero
KH0031,p66,2565,0,1,0,1,0.0,0,0.0,children_all_zero
KH0031,p7,4,1,1,1,0,1.0,1,0.25,sub
KH0031,p8,3,8,1,1,0,8.0,8,2.6666666666666665,supra
KH0031,p9,51,23,1,1,0,23.0,23,0.45098039215686275,sub
KH0032,p1,47,30,1,1,0,30.0,30,0.6382978723404256,partial_sub
KH0032,p21,9,8,1,1,0,8.0,8,0.8888888888888888,partial_sub
KH0032,p22,0,257,4,3,1,64.25,225,,trivial_parent_zero
KH0033,p1,0,58,6,5,1,9.666666666666666,19,,trivial_parent_zero
KH0033,p14,119,1,2,1,1,0.5,1,0.008403361344537815,children_all_zero
KH0033,p3,132,0,1,0,1,0.0,0,0.0,children_all_zero
KH0033,p5,16,8,2,1,1,4.0,8,0.5,partial_sub
KH0033,p6,158,0,1,0,1,0.0,0,0.0,children_all_zero
KH0034,p101,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0034,p103,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p113,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p114,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p12,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p121,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p127,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p13,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p130,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p136,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p141,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p142,0,1,2,1,1,0.5,1,,trivial_parent_zero
KH0034,p143,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0034,p146,1,1,2,1,1,0.5,1,1.0,compliant
KH0034,p147,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p154,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p163,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p166,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p167,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p17,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p170,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p173,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p176,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p179,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0034,p181,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0034,p183,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p192,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p195,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0034,p202,1,2,2,2,0,1.0,1,2.0,supra
KH0034,p203,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p206,0,1,2,1,1,0.5,1,,trivial_parent_zero
KH0034,p208,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p217,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p219,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p228,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p232,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p241,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p244,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p260,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p263,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p267,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p268,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p270,3,0,1,0,1,0.0,0,0.0,children_all_zero
KH0034,p271,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p275,0,2,2,2,0,1.0,1,,trivial_parent_zero
KH0034,p279,0,1,2,1,1,0.5,1,,trivial_parent_zero
KH0034,p283,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p287,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0034,p292,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p300,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p303,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p304,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p305,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0034,p307,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p308,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p309,0,2,2,1,1,1.0,2,,trivial_parent_zero
KH0034,p313,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p32,4,1,2,1,1,0.5,1,0.25,sub
KH0034,p322,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p324,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p327,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p328,0,2,2,2,0,1.0,1,,trivial_parent_zero
KH0034,p33,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0034,p335,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0034,p339,1,2,1,1,0,2.0,2,2.0,supra
KH0034,p340,3,1,1,1,0,1.0,1,0.3333333333333333,sub
KH0034,p341,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p348,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p349,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p350,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p353,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0034,p357,1,2,1,1,0,2.0,2,2.0,supra
KH0034,p361,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p363,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p365,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p370,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p373,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p382,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p390,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p397,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0034,p398,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p399,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p4,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p40,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p405,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p406,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p41,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0034,p413,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p414,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p415,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p44,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0034,p45,3,1,1,1,0,1.0,1,0.3333333333333333,sub
KH0034,p48,1,2,2,2,0,1.0,1,2.0,supra
KH0034,p49,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0034,p51,0,3,1,1,0,3.0,3,,trivial_parent_zero
KH0034,p53,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p56,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p61,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0034,p69,1,1,1,1,0,1.0,1,1.0,compliant
KH0034,p70,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p71,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p72,0,2,2,2,0,1.0,1,,trivial_parent_zero
KH0034,p73,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p77,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p79,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p8,2,2,1,1,0,2.0,2,1.0,compliant
KH0034,p81,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p82,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p88,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p89,2,1,2,1,1,0.5,1,0.5,partial_sub
KH0034,p9,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p90,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0034,p92,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0034,p98,1,1,1,1,0,1.0,1,1.0,compliant
KH0039,p2,32,3,1,1,0,3.0,3,0.09375,sub
KH0039,p2s1,3,0,2,0,2,0.0,0,0.0,children_all_zero
KH0039,p4,2,29,3,3,0,9.666666666666666,21,14.5,supra
KH0041,p1,37,45,2,2,0,22.5,35,1.2162162162162162,partial_supra
KH0042,p13,4,5,1,1,0,5.0,5,1.25,partial_supra
KH0042,p16,4,10,5,1,4,2.0,10,2.5,supra
KH0042,p17,4,30,5,1,4,6.0,30,7.5,supra
KH0042,p18,5,50,5,1,4,10.0,50,10.0,supra
KH0042,p19,3,10,5,1,4,2.0,10,3.3333333333333335,supra
KH0042,p20,3,20,5,1,4,4.0,20,6.666666666666667,supra
KH0042,p35,30,22,3,2,1,7.333333333333333,20,0.7333333333333333,partial_sub
KH0042,p36,30,19,2,2,0,9.5,18,0.6333333333333333,partial_sub
KH0042,p37,30,24,2,2,0,12.0,22,0.8,partial_sub
KH0042,p38,27,12,2,1,1,6.0,12,0.4444444444444444,sub
KH0042,p39,30,14,3,2,1,4.666666666666667,12,0.4666666666666667,sub
KH0042,p40,30,1,1,1,0,1.0,1,0.03333333333333333,children_all_zero
KH0042,p41,30,1,2,1,1,0.5,1,0.03333333333333333,children_all_zero
KH0042,p42,30,1,1,1,0,1.0,1,0.03333333333333333,children_all_zero
KH0042,p43,12,1,1,1,0,1.0,1,0.08333333333333333,sub
KH0042,p44,30,1,1,1,0,1.0,1,0.03333333333333333,children_all_zero
KH0042,p45,10,1,1,1,0,1.0,1,0.1,sub
KH0042,p46,7,1,1,1,0,1.0,1,0.14285714285714285,sub
KH0042,p47,10,1,1,1,0,1.0,1,0.1,sub
KH0042,p48,4,1,1,1,0,1.0,1,0.25,sub
KH0042,p49,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0042,p54,2,3,1,1,0,3.0,3,1.5,partial_supra
KH0042,p62,6,11,2,1,1,5.5,11,1.8333333333333333,supra
KH0042,p65,18,12,2,2,0,6.0,11,0.6666666666666666,partial_sub
KH0042,p68,30,15,2,2,0,7.5,11,0.5,partial_sub
KH0042,p71,3,7,2,2,0,3.5,6,2.3333333333333335,supra
KH0042,p73,4,12,2,2,0,6.0,11,3.0,supra
KH0042,p74,3,1,1,1,0,1.0,1,0.3333333333333333,sub
KH0042,p76,3,2,1,1,0,2.0,2,0.6666666666666666,partial_sub
KH0042,p78,6,5,1,1,0,5.0,5,0.8333333333333334,partial_sub
KH0042,p80,1,1,1,1,0,1.0,1,1.0,compliant
KH0042,p82,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0042,p84,116,0,1,0,1,0.0,0,0.0,children_all_zero
KH0042,p85,125,0,1,0,1,0.0,0,0.0,children_all_zero
KH0042,p86,183,50,1,1,0,50.0,50,0.273224043715847,sub
KH0042,p87,40,0,1,0,1,0.0,0,0.0,children_all_zero
KH0042,p88,50,0,1,0,1,0.0,0,0.0,children_all_zero
KH0042,p99,12,9,1,1,0,9.0,9,0.75,partial_sub
KH0045,p3,183,60,1,1,0,60.0,60,0.32786885245901637,sub
KH0045,p4,21,43,1,1,0,43.0,43,2.0476190476190474,supra
KH0045,p6,198,96,2,2,0,48.0,55,0.48484848484848486,sub
KH0046,p1,12,5,1,1,0,5.0,5,0.4166666666666667,sub
KH0047,p1,0,624,1,1,0,624.0,624,,trivial_parent_zero
KH0047,p53,26,14,1,1,0,14.0,14,0.5384615384615384,partial_sub
KH0047,p55,8,10,1,1,0,10.0,10,1.25,partial_supra
KH0047,p60,0,30,1,1,0,30.0,30,,trivial_parent_zero
KH0047,p61,0,6,1,1,0,6.0,6,,trivial_parent_zero
KH0047,p61s1,6,4,1,1,0,4.0,4,0.6666666666666666,partial_sub
KH0047,p61s1s1,4,10,1,1,0,10.0,10,2.5,supra
KH0048,p13,16,20,1,1,0,20.0,20,1.25,partial_supra
KH0048,p34,14,0,1,0,1,0.0,0,0.0,children_all_zero
KH0048,p35,0,30,1,1,0,30.0,30,,trivial_parent_zero
KH0048,p36,30,0,1,0,1,0.0,0,0.0,children_all_zero
KH0049,p100,4130,254,9,8,1,28.22222222222222,102,0.061501210653753025,sub
KH0049,p101,932,14,5,4,1,2.8,9,0.015021459227467811,children_all_zero
KH0049,p102,1187,31,4,4,0,7.75,20,0.02611625947767481,children_all_zero
KH0049,p103,1446,7,2,2,0,3.5,6,0.004840940525587829,children_all_zero
KH0049,p104,830,10,2,2,0,5.0,5,0.012048192771084338,children_all_zero
KH0049,p105,990,18,3,3,0,6.0,12,0.01818181818181818,children_all_zero
KH0049,p106,1034,22,5,4,1,4.4,14,0.02127659574468085,children_all_zero
KH0049,p107,1079,14,3,3,0,4.666666666666667,6,0.012974976830398516,children_all_zero
KH0049,p19,15652,1881,8,7,1,235.125,790,0.12017633529261436,sub
KH0049,p20,2283,38,3,3,0,12.666666666666666,19,0.016644765659220323,children_all_zero
KH0049,p23,2881,37,4,4,0,9.25,19,0.012842762929538355,children_all_zero
KH0049,p24,3625,62,5,5,0,12.4,41,0.01710344827586207,children_all_zero
KH0049,p25,3818,48,4,4,0,12.0,24,0.012572027239392353,children_all_zero
KH0049,p26,2667,37,4,4,0,9.25,22,0.013873265841769778,children_all_zero
KH0049,p27,2274,5,2,2,0,2.5,3,0.0021987686895338612,children_all_zero
KH0049,p28,10643,1326,8,7,1,165.75,534,0.12458893169219205,sub
KH0049,p29,3432,30,4,4,0,7.5,14,0.008741258741258742,children_all_zero
KH0049,p30,4713,54,5,5,0,10.8,28,0.011457670273711012,children_all_zero
KH0049,p31,1535,10,3,3,0,3.3333333333333335,6,0.006514657980456026,children_all_zero
KH0049,p32,2263,27,4,4,0,6.75,12,0.011931064958020326,children_all_zero
KH0049,p33,2711,33,4,4,0,8.25,13,0.01217263002582073,children_all_zero
KH0049,p34,2670,53,5,5,0,10.6,28,0.019850187265917602,children_all_zero
KH0049,p35,2396,33,4,4,0,8.25,20,0.013772954924874792,children_all_zero
KH0049,p36,2166,4,3,3,0,1.3333333333333333,2,0.0018467220683287165,children_all_zero
KH0049,p37,11826,908,9,8,1,100.88888888888889,328,0.07677997632335531,sub
KH0049,p38,1134,10,2,2,0,5.0,9,0.008818342151675485,children_all_zero
KH0049,p39,2154,24,3,3,0,8.0,21,0.011142061281337047,children_all_zero
KH0049,p40,1485,6,1,1,0,6.0,6,0.00404040404040404,children_all_zero
KH0049,p41,1877,8,2,2,0,4.0,7,0.004262120404901438,children_all_zero
KH0049,p42,2577,30,4,4,0,7.5,25,0.011641443538998836,children_all_zero
KH0049,p43,2548,20,4,4,0,5.0,14,0.007849293563579277,children_all_zero
KH0049,p44,2144,14,2,2,0,7.0,9,0.0065298507462686565,children_all_zero
KH0049,p46,6034,482,8,7,1,60.25,158,0.07988067616837918,sub
KH0049,p47,885,5,2,2,0,2.5,4,0.005649717514124294,children_all_zero
KH0049,p48,1500,7,2,2,0,3.5,6,0.004666666666666667,children_all_zero
KH0049,p49,1541,3,1,1,0,3.0,3,0.001946787800129786,children_all_zero
KH0049,p50,1536,16,4,4,0,4.0,7,0.010416666666666666,children_all_zero
KH0049,p51,1710,8,3,3,0,2.6666666666666665,5,0.004678362573099415,children_all_zero
KH0049,p52,1830,19,4,4,0,4.75,14,0.010382513661202186,children_all_zero
KH0049,p53,1865,17,3,3,0,5.666666666666667,12,0.009115281501340482,children_all_zero
KH0049,p54,1358,2,1,1,0,2.0,2,0.0014727540500736377,children_all_zero
KH0049,p55,2967,244,6,6,0,40.666666666666664,117,0.08223795079204584,sub
KH0049,p57,487,3,3,3,0,1.0,1,0.006160164271047228,children_all_zero
KH0049,p64,2183,144,6,6,0,24.0,45,0.06596426935409987,sub
KH0049,p66,948,2,2,2,0,1.0,1,0.002109704641350211,children_all_zero
KH0049,p73,6197,405,7,7,0,57.857142857142854,177,0.06535420364692593,sub
KH0049,p74,951,5,1,1,0,5.0,5,0.005257623554153523,children_all_zero
KH0049,p75,1510,110,5,3,2,22.0,105,0.0728476821192053,sub
KH0049,p76,1036,7,2,2,0,3.5,6,0.006756756756756757,children_all_zero
KH0049,p77,1146,3,2,2,0,1.5,2,0.002617801047120419,children_all_zero
KH0049,p78,1590,7,3,3,0,2.3333333333333335,5,0.00440251572327044,children_all_zero
KH0049,p79,1605,7,3,3,0,2.3333333333333335,5,0.004361370716510903,children_all_zero
KH0049,p80,960,10,2,2,0,5.0,8,0.010416666666666666,children_all_zero
KH0049,p81,855,4,2,2,0,2.0,2,0.004678362573099415,children_all_zero
KH0049,p82,3848,284,6,5,1,47.333333333333336,127,0.07380457380457381,sub
KH0049,p83,1856,37,4,4,0,9.25,27,0.01993534482758621,children_all_zero
KH0049,p84,2578,14,2,2,0,7.0,13,0.005430566330488751,children_all_zero
KH0049,p86,974,2,2,2,0,1.0,1,0.002053388090349076,children_all_zero
KH0049,p87,1146,9,2,2,0,4.5,6,0.007853403141361256,children_all_zero
KH0049,p88,1095,12,4,4,0,3.0,9,0.010958904109589041,children_all_zero
KH0049,p89,849,2,1,1,0,2.0,2,0.002355712603062426,children_all_zero
KH0049,p90,790,2,2,2,0,1.0,1,0.002531645569620253,children_all_zero
KH0049,p91,6485,606,7,7,0,86.57142857142857,212,0.09344641480339244,sub
KH0049,p92,875,26,4,4,0,6.5,18,0.029714285714285714,children_all_zero
KH0049,p93,1348,19,6,6,0,3.1666666666666665,6,0.014094955489614243,children_all_zero
KH0049,p94,754,2,1,1,0,2.0,2,0.002652519893899204,children_all_zero
KH0049,p95,1074,25,4,4,0,6.25,19,0.023277467411545624,children_all_zero
KH0049,p96,1301,26,3,3,0,8.666666666666666,14,0.019984627209838585,children_all_zero
KH0049,p97,1507,21,4,4,0,5.25,13,0.013934970139349702,children_all_zero
KH0049,p98,1191,14,4,4,0,3.5,10,0.011754827875734676,children_all_zero
KH0049,p99,972,1,1,1,0,1.0,1,0.00102880658436214,children_all_zero
KH0051,p1,63,10,1,1,0,10.0,10,0.15873015873015872,sub
KH0051,p10,40,7,1,1,0,7.0,7,0.175,sub
KH0051,p13,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0051,p14,64,2,1,1,0,2.0,2,0.03125,children_all_zero
KH0051,p15,64,1,1,1,0,1.0,1,0.015625,children_all_zero
KH0051,p16,65,0,1,0,1,0.0,0,0.0,children_all_zero
KH0051,p17,1,7,1,1,0,7.0,7,7.0,supra
KH0051,p19,0,20,1,1,0,20.0,20,,trivial_parent_zero
KH0051,p4,23,3,1,1,0,3.0,3,0.13043478260869565,sub
KH0051,p4s1,3,1,1,1,0,1.0,1,0.3333333333333333,sub
KH0051,p4s1s1,1,1,1,1,0,1.0,1,1.0,compliant
KH0051,p5,45,4,1,1,0,4.0,4,0.08888888888888889,sub
KH0051,p5s1,4,2,1,1,0,2.0,2,0.5,partial_sub
KH0051,p6,60,2,1,1,0,2.0,2,0.03333333333333333,children_all_zero
KH0051,p6s1,2,2,1,1,0,2.0,2,1.0,compliant
KH0051,p7,108,1,1,1,0,1.0,1,0.009259259259259259,children_all_zero
KH0051,p8,40,2,1,1,0,2.0,2,0.05,sub
KH0051,p9,46,2,1,1,0,2.0,2,0.043478260869565216,children_all_zero
KH0052,p1,18,17,2,2,0,8.5,10,0.9444444444444444,partial_sub
KH0052,p10,70,30,1,1,0,30.0,30,0.42857142857142855,sub
KH0052,p13,8,2,1,1,0,2.0,2,0.25,sub
KH0052,p14,70,20,1,1,0,20.0,20,0.2857142857142857,sub
KH0052,p15,5,3,1,1,0,3.0,3,0.6,partial_sub
KH0052,p19,8,2,1,1,0,2.0,2,0.25,sub
KH0052,p1s1,10,11,2,2,0,5.5,9,1.1,partial_supra
KH0052,p1s2,7,13,2,2,0,6.5,10,1.8571428571428572,supra
KH0052,p2,18,2,1,1,0,2.0,2,0.1111111111111111,sub
KH0052,p23,7,7,2,2,0,3.5,4,1.0,compliant
KH0052,p24,80,50,1,1,0,50.0,50,0.625,partial_sub
KH0052,p29,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0052,p3,300,100,1,1,0,100.0,100,0.3333333333333333,sub
KH0052,p32,1,10,2,1,1,5.0,10,10.0,supra
KH0052,p4,460,30,1,1,0,30.0,30,0.06521739130434782,sub
KH0052,p5,5,2,1,1,0,2.0,2,0.4,sub
KH0052,p6,50,30,1,1,0,30.0,30,0.6,partial_sub
KH0052,p8,70,30,1,1,0,30.0,30,0.42857142857142855,sub
KH0052,p9,1,1,1,1,0,1.0,1,1.0,compliant
KH0053,p10,101,100,1,1,0,100.0,100,0.9900990099009901,compliant
KH0053,p10s1,100,104,1,1,0,104.0,104,1.04,compliant
KH0053,p10s1s1,104,208,1,1,0,208.0,208,2.0,supra
KH0054,p10,56,23,2,2,0,11.5,17,0.4107142857142857,sub
KH0055,p10,7,4,2,2,0,2.0,3,0.5714285714285714,partial_sub
KH0055,p18,20,2,1,1,0,2.0,2,0.1,sub
KH0055,p19,4,0,1,0,1,0.0,0,0.0,children_all_zero
KH0055,p2,83,58,6,6,0,9.666666666666666,36,0.6987951807228916,partial_sub
KH0055,p24,2,3,1,1,0,3.0,3,1.5,partial_supra
KH0055,p3,43,43,3,3,0,14.333333333333334,37,1.0,compliant
KH0055,p31,3,3,1,1,0,3.0,3,1.0,compliant
KH0055,p37,65,21,4,4,0,5.25,12,0.3230769230769231,sub
KH0055,p38,34,28,2,2,0,14.0,24,0.8235294117647058,partial_sub
KH0055,p39,100,22,3,3,0,7.333333333333333,15,0.22,sub
KH0055,p4,161,25,3,2,1,8.333333333333334,19,0.15527950310559005,sub
KH0055,p40,21,4,1,1,0,4.0,4,0.19047619047619047,sub
KH0055,p44,7,5,1,1,0,5.0,5,0.7142857142857143,partial_sub
KH0055,p52,4,2,2,2,0,1.0,1,0.5,partial_sub
KH0055,p53,10,3,2,2,0,1.5,2,0.3,sub
KH0055,p57,8,0,1,0,1,0.0,0,0.0,children_all_zero
KH0055,p61,6,4,2,2,0,2.0,2,0.6666666666666666,partial_sub
KH0055,p62,16,1,1,1,0,1.0,1,0.0625,sub
KH0055,p67,11,3,1,1,0,3.0,3,0.2727272727272727,sub
KH0055,p68,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0055,p69,25,1,1,1,0,1.0,1,0.04,children_all_zero
KH0055,p7,300,34,1,1,0,34.0,34,0.11333333333333333,sub
KH0055,p74,14,4,2,2,0,2.0,3,0.2857142857142857,sub
KH0055,p75,7,2,1,1,0,2.0,2,0.2857142857142857,sub
KH0055,p76,14,4,1,1,0,4.0,4,0.2857142857142857,sub
KH0055,p81,6,5,3,3,0,1.6666666666666667,2,0.8333333333333334,partial_sub
KH0055,p82,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0055,p83,8,3,2,2,0,1.5,2,0.375,sub
KH0055,p84,1,2,1,1,0,2.0,2,2.0,supra
KH0055,p89,7,16,2,2,0,8.0,10,2.2857142857142856,supra
KH0055,p90,29,3,1,1,0,3.0,3,0.10344827586206896,sub
KH0055,p96,7,4,2,2,0,2.0,2,0.5714285714285714,partial_sub
KH0055,p97,26,2,1,1,0,2.0,2,0.07692307692307693,sub
KH0055,p98,5,0,1,0,1,0.0,0,0.0,children_all_zero
KH0056,p1,20,10,1,1,0,10.0,10,0.5,partial_sub
KH0056,p26,110,25,4,1,3,6.25,25,0.22727272727272727,sub
KH0056,p29,26,28,1,1,0,28.0,28,1.0769230769230769,partial_supra
KH0056,p3,10,10,1,1,0,10.0,10,1.0,compliant
KH0056,p31,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0056,p36,24,10,1,1,0,10.0,10,0.4166666666666667,sub
KH0056,p38,15,6,1,1,0,6.0,6,0.4,sub
KH0056,p6,15,10,1,1,0,10.0,10,0.6666666666666666,partial_sub
KH0056,p7,13,18,1,1,0,18.0,18,1.3846153846153846,partial_supra
KH0056,p9,10,12,1,1,0,12.0,12,1.2,partial_supra
KH0057,p1,63,60,2,2,0,30.0,58,0.9523809523809523,compliant
KH0057,p13,73,74,5,5,0,14.8,34,1.0136986301369864,compliant
KH0057,p13s1,4,4,1,1,0,4.0,4,1.0,compliant
KH0057,p15,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0057,p17,0,9,2,2,0,4.5,8,,trivial_parent_zero
KH0057,p18,11,10,1,1,0,10.0,10,0.9090909090909091,partial_sub
KH0057,p19,34,64,4,4,0,16.0,41,1.8823529411764706,supra
KH0057,p2,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0057,p20,8,4,1,1,0,4.0,4,0.5,partial_sub
KH0057,p21,4,3,1,1,0,3.0,3,0.75,partial_sub
