color_code,n_entries,pct_entries,n_khipus,pct_khipus
BS(0.0-4.2)/YB,1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-5.0)/SY-BS(5.0-7.0)/BS(7.0-25.5),1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-5.0)/SY-BS(5.0-7.0)/BS(7.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-2.0)/BS(2.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-2.0)/BS(2.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-19.5)/PB(19.5-28.0),1,0.0013113378268509533,1,0.14104372355430184
BL(20.5-33.0),1,0.0013113378268509533,1,0.14104372355430184
BL(0.0-6.5)/W(6.5-33.0),1,0.0013113378268509533,1,0.14104372355430184
BL(0.0-7.0)/W(7.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
BL(0.0-7.5)/W(7.5-42.5),1,0.0013113378268509533,1,0.14104372355430184
BL(0.0-8.0)/W(8.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
BL(0.0-8.5)/BL-LB(8.5-22.0),1,0.0013113378268509533,1,0.14104372355430184
BL(0.0-9.0)/DB(9.0-46.0),1,0.0013113378268509533,1,0.14104372355430184
BL(0.0-9.5)/LB(9.5-39.5),1,0.0013113378268509533,1,0.14104372355430184
BL(34.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-10.0)/W(10.0-16.0),1,0.0013113378268509533,1,0.14104372355430184
BL(35.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
BL(5.8-8.8),1,0.0013113378268509533,1,0.14104372355430184
BL(6.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
BL(6.8-8.8),1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-1.0)/W(1.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-1.0)/W(1.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-1.5)/W(1.5-46.5),1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-5.0)/SY-BS(5.0-7.0)/BS(7.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
BS(0.0-8.0)/W(8.0-15.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
BY(26.5-47.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-43.5),1,0.0013113378268509533,1,0.14104372355430184
BY(0.0-9.0)/W(9.0-47.0),1,0.0013113378268509533,1,0.14104372355430184
BY(21.5-36.5),1,0.0013113378268509533,1,0.14104372355430184
BY-GB,1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
BY-GG,1,0.0013113378268509533,1,0.14104372355430184
BY-MB,1,0.0013113378268509533,1,0.14104372355430184
CB(0.0-10.0)/W-CB(10.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
CB(0.0-10.5)/B(10.5-17.0),1,0.0013113378268509533,1,0.14104372355430184
CB(0.0-11.5)/MB(11.5-56.0),1,0.0013113378268509533,1,0.14104372355430184
CB(0.0-12.0)/W(12.0-18.0)/B(18.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
CB(0.0-13.5)/AB(13.5-58.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-28.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-30.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/BS(7.0-36.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-25.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
BS(5.0-7.0)/W(7.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
AB-BG(0.0-12.0)/W(12.0-51.0),1,0.0013113378268509533,1,0.14104372355430184
AB-BG(0.0-11.5)/W(11.5-50.5),1,0.0013113378268509533,1,0.14104372355430184
AB-BG(0.0-10.0)/W-GG(10.0-13.0)/W(13.0-51.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-26.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-2.0)/W(2.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-2.0)/W-AB(2.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-2.0)/W-AB(2.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-2.0)/W-AB(2.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-2.5)/W(2.5-31.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-20.0)/AB-KB(20.0-25.0)/AB-KB(25.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-20.5)/W,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-20.5)/W(20.5-29.0)/AB(29.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-21.0)/W(21.0-24.0)/MB(24.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-21.0)/W(21.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-21.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-21.5)/W-AB-KB(21.5-26.5)/AB(26.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-22.0)/W,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-22.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-22.5)/AB-MB(22.5-39.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-23.5)/AB-MB(23.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-24.0)/W(24.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-2.0)/W(2.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-2.0)/AB-GG(2.0-13.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-19.5)/W(19.5-26.5)/AB(26.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-16.5)/W-MB(16.5-18.0)/W-MB(18.0-24.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-13.5)/W(13.5-45.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-14.0)/MB(14.0-21.0)/AB(21.0-47.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-14.0)/RM(14.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-14.0)/W(14.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-15.0)/W-AB-MB(15.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-15.5)/KB(15.5-25.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-15.5)/PK(15.5-22.5)/W(22.5-49.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-17.0)/HB(17.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-19.0)/W(19.0-28.0)/W(28.0-49.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-17.0)/KB(17.0-18.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-17.0)/W(17.0-30.0)/W(30.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-17.5)/W(17.5-20.0)/W(20.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-18.0)/AB-MB(18.0-22.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-18.0)/AB-MB(18.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-18.5)/AB-MB(18.5-30.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-19.0)/AB-MB(19.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-25.5)/BG(25.5-32.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-26.5)/AB(26.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
AB-BG(0.0-10.0)/W(10.0-47.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-28.0)/MB(28.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-32.0)/SY,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-32.0)/W(32.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-32.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-32.5)/SY,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-33.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-33.0)/MB(33.0-53.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-33.0)/RL,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-33.0)/SY,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-33.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-33.5)/MB(33.5-39.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-34.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-34.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-34.5)/SY,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-35.0)/SY,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-35.5)/MB(35.5-39.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-35.5)/YB(4.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-37.0)/SY,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-31.5)/W(31.5-40.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-31.5)/SR(31.5-33.0)/AB(33.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-31.0)/AB-MB(31.0-44.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.0)/W(3.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-28.5)/MB(28.5-57.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-29.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-29.5)/SY,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.0)/AB-GL(3.0-17.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.0)/W(3.0-17.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.0)/W(3.0-21.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.0)/W(3.0-22.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.0)/W(3.0-8.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-30.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.5)/AB-GG(3.5-11.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.5)/AB-GL(3.5-17.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.5)/AB-KB(3.5-19.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.5)/W(3.5-18.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.5)/W(3.5-20.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-3.5)/W(3.5-22.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-13.0)/W(13.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-13.0)/W(13.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-12.5)/W(12.5-49.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-12.5)/W,1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-46.5),1,0.0013113378268509533,1,0.14104372355430184
0G-FR,1,0.0013113378268509533,1,0.14104372355430184
0G-GG,1,0.0013113378268509533,1,0.14104372355430184
0G-GY,1,0.0013113378268509533,1,0.14104372355430184
0G-MB(0.0-11.0)/0G-FR(11.0-21.0)/0G-MB(21.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-25.5),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
0G(5.0-7.0)/W(7.0-23.0),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-12.5)/W(12.5-41.0),1,0.0013113378268509533,1,0.14104372355430184
0B(0.0-25.0)/HB(25.0-46.0),1,0.0013113378268509533,1,0.14104372355430184
0B(21.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
0B-KB,1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-11.0)/W(11.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-11.5)/W(11.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-12.0)/W(12.0-41.5),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-12.5)/W(12.5-34.5),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-12.5)/W(12.5-42.0),1,0.0013113378268509533,1,0.14104372355430184
0G(0.0-20.5)/0G-MB(20.5-47.5),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-12.5)/W(12.5-46.5),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-13.0)/W(13.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-14.0)/W(14.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-4.5)/W(4.5-40.5),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-5.0)/W(5.0-41.5),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-5.5)/W(5.5-38.5),1,0.0013113378268509533,1,0.14104372355430184
0D(0.0-5.5)/W(5.5-48.5),1,0.0013113378268509533,1,0.14104372355430184
0G-NB,1,0.0013113378268509533,1,0.14104372355430184
0K(0.0-6.5)/W(6.5-21.0),1,0.0013113378268509533,1,0.14104372355430184
0L(0.0-7.0)/W(7.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-11.0)/W(11.0-51.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-10.0)/W(10.0-52.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-10.0)/YB(10.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-10.5)/W(10.5-33.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-10.5)/W(10.5-42.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-11.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-11.0)/RB(11.0-12.0)/G(12.0-19.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-11.0)/W,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-11.5)/W,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-10.0)/RB(10.0-12.5)/GG(12.5-24.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-11.5)/W(11.5-34.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-12.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-12.0)/AB-BG(12.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-12.0)/AB-DG(12.0-13.5)/AB-DG(13.5-17.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-12.0)/KB(12.0-23.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-12.5)/AB(12.5-78.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-12.5)/PK(12.5-23.0)/W(23.0-44.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-10.0)/W(10.0-13.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-1.5)/YB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.5)/W(0.5-29.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.0)/GB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.0)/GB(0.0-0.0)/AB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.0)/HB(0.0-0.0)/RL,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.0)/LG-AB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.0)/RL-MB(0.0-0.0)/AB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.0)/W(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.0)/YB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.5)/W(0.5-35.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-1.5)/W-AB(1.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.5)/W-AB(0.5-25.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-0.5)/W-AB(0.5-26.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-1.0)/AB-KB(1.0-12.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-1.0)/W-AB(1.0-24.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-1.0)/W-AB(1.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-1.5)/W-AB(1.5-16.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-1.5)/W-AB(1.5-23.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-37.5)/SY,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-39.0)/SY,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-39.5)/MB(39.5-43.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.5)/YB(7.5-39.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/AB-GG(9.0-54.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/LA(9.0-56.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/PK(9.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/RM(9.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/RM(9.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/W,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/W(9.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/W(9.0-57.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/W(9.0-65.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/W(9.0-68.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/W(9.0-69.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/YB(9.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/YB(9.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.0)/YB(9.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.5)/KB(9.5-11.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.5)/RM(9.5-31.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.5)/YB(8.5-39.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.5)/YB(8.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.5)/YB(8.5-36.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/YB(8.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/AB-MB(8.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/KB(8.0-8.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/W(8.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/W(8.0-48.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/W(8.0-56.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/W-LA(8.0-71.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/YB(8.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/YB(8.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.5)/YB(8.5-34.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/YB(8.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/YB(8.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/YB(8.0-36.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.5)/MB(8.5-23.0)/AB(23.0-29.5)/MB(29.5-45.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.5)/W(8.5-41.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.5)/YB(8.5-32.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.5)/YB(8.5-33.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-9.5)/W(9.5-30.5),1,0.0013113378268509533,1,0.14104372355430184
AB(13.5-21.5)/W(21.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
AB(14.0-21.5)/W(21.5-27.0),1,0.0013113378268509533,1,0.14104372355430184
AB(39.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
AB(33.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
AB(34.5-37.5),1,0.0013113378268509533,1,0.14104372355430184
AB(35.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
AB(36.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
AB(36.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
AB(37.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
AB(37.5-43.0),1,0.0013113378268509533,1,0.14104372355430184
AB(6.5-45.0),1,0.0013113378268509533,1,0.14104372355430184
AB(33.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
AB(7.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
AB(7.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
AB(7.0-71.5),1,0.0013113378268509533,1,0.14104372355430184
AB(7.5-73.0),1,0.0013113378268509533,1,0.14104372355430184
AB(8.0-11.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(9.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
AB(9.0-72.0),1,0.0013113378268509533,1,0.14104372355430184
AB(33.5-36.5),1,0.0013113378268509533,1,0.14104372355430184
AB(32.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
AB(15.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
AB(23.5-38.5)/W(38.5-58.0),1,0.0013113378268509533,1,0.14104372355430184
AB(15.5-21.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(16.5-22.0)/W(22.0-64.0),1,0.0013113378268509533,1,0.14104372355430184
AB(17.5-37.5),1,0.0013113378268509533,1,0.14104372355430184
AB(18.0-20.5)/W(20.5-30.0),1,0.0013113378268509533,1,0.14104372355430184
AB(21.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
AB(21.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
AB(22.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
AB(24.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
AB(32.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
AB(24.5-50.0),1,0.0013113378268509533,1,0.14104372355430184
AB(25.5-29.0)/W(29.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
AB(27.0-37.0)/W(37.0-58.0),1,0.0013113378268509533,1,0.14104372355430184
AB(29.5-33.5),1,0.0013113378268509533,1,0.14104372355430184
AB(31.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
AB(31.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
AB(32.0-36.0)/W(36.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-8.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.5)/YB(7.5-31.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-4.0)/AB-GG(4.0-20.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.5)/W(7.5-46.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-5.0)/AB-PB(5.0-20.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-5.0)/MB(5.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-5.0)/MB-YG(5.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-5.0)/W,1,0.0013113378268509533,1,0.14104372355430184
