cord_id,kfg_id,cord_name,hierarchy_level,value_num,primary_color,is_banded,attachment,twist,beh_label,typology_label
456,KH0007,p21s2,1,6,MB,False,T,U,B3,T1
457,KH0007,p21s3,1,5,W,True,T,U,B3,T1
458,KH0007,p21s4,1,9,MB,False,T,U,B3,T1
459,KH0007,p21s5,1,3,W,True,T,U,B3,T1
460,KH0007,p22,0,7,MB,False,U,U,B3,T1
461,KH0007,p23,0,38,MB,False,U,U,B3,T1
462,KH0007,p24,0,14,MB,False,U,U,B3,T1
463,KH0007,p24s1,1,1,MB,False,U,U,B3,T1
464,KH0007,p24s2,1,1,MB,False,U,U,B3,T1
465,KH0007,p24s3,1,1,MB,False,U,U,B3,T1
466,KH0007,p24s4,1,0,MB,False,U,U,B3,T1
467,KH0007,p24s5,1,16,MB,False,U,U,B3,T1
468,KH0007,p25,0,57,W,False,U,U,B3,T1
469,KH0007,p25s1,1,1,MB,False,U,U,B3,T1
470,KH0007,p26,0,8,W,False,U,U,B3,T1
471,KH0007,p27,0,14,W,False,U,U,B3,T1
472,KH0007,p28,0,138,MB,False,T,U,B3,T1
473,KH0007,p28s1,1,3,MB,False,T,U,B3,T1
474,KH0007,p28s2,1,4,W,False,T,U,B3,T1
475,KH0007,p28s3,1,1,W,False,T,U,B3,T1
476,KH0007,p28s4,1,1,MB,False,T,U,B3,T1
477,KH0007,p28s5,1,0,PK,False,T,U,B3,T1
478,KH0007,p29,0,5,W,False,U,U,B3,T1
479,KH0007,p29s1,1,1,W,False,U,U,B3,T1
480,KH0007,p30,0,42,W,False,U,U,B3,T1
481,KH0007,p30s1,1,8,W,False,U,U,B3,T1
482,KH0007,p30s2,1,1,GR,False,U,U,B3,T1
483,KH0007,p31,0,8,W,False,U,U,B3,T1
484,KH0007,p31s1,1,0,MB,False,U,U,B3,T1
485,KH0007,p31s2,1,2,MB,False,U,U,B3,T1
486,KH0007,p32,0,64,W,False,U,U,B3,T1
487,KH0007,p32s1,1,1,GR,False,U,U,B3,T1
488,KH0007,p33,0,13,W,False,U,U,B3,T1
489,KH0007,p33s1,1,1,GR,False,U,U,B3,T1
490,KH0007,p34,0,8,W,False,U,U,B3,T1
491,KH0007,p35,0,140,W,False,T,U,B3,T1
492,KH0007,p35s1,1,1,W,False,T,U,B3,T1
493,KH0007,p35s2,1,3,GR,False,T,U,B3,T1
494,KH0007,p35s3,1,1,MB,False,T,U,B3,T1
495,KH0007,p35s4,1,2,MB,False,T,U,B3,T1
496,KH0007,p36,0,4,MB,False,U,U,B3,T1
497,KH0007,p37,0,23,W,True,U,U,B3,T1
498,KH0007,p37s1,1,2,W,False,U,U,B3,T1
499,KH0007,p38,0,7,MB,False,U,U,B3,T1
500,KH0007,p38s1,1,1,MB,False,U,U,B3,T1
501,KH0007,p38s2,1,3,MB,False,U,U,B3,T1
502,KH0007,p39,0,46,MB,False,U,U,B3,T1
503,KH0007,p39s1,1,2,MB,False,U,U,B3,T1
504,KH0007,p40,0,5,MB,False,U,U,B3,T1
505,KH0007,p40s1,1,1,MB,False,U,U,B3,T1
506,KH0007,p41,0,11,MB,False,U,U,B3,T1
507,KH0007,p42,0,93,MB,False,T,U,B3,T1
508,KH0007,p42s1,1,2,W,False,T,U,B3,T1
509,KH0007,p42s2,1,3,MB,False,T,U,B3,T1
510,KH0007,p42s3,1,4,MB,False,T,U,B3,T1
511,KH0008,p1,0,18,W,True,U,S,B3,T1
512,KH0008,p2,0,16,YB,False,U,S,B3,T1
513,KH0008,p2s1,1,1,MB,True,U,U,B3,T1
514,KH0008,p3,0,11,YB,False,U,S,B3,T1
515,KH0008,p4,0,1,W,True,U,S,B3,T1
516,KH0008,p5,0,11,W,True,U,U,B3,T1
517,KH0008,p6,0,4,W,True,U,U,B3,T1
518,KH0008,p7,0,2,W,True,U,U,B3,T1
519,KH0008,p8,0,5,W,True,U,U,B3,T1
520,KH0008,p9,0,2,W,True,T,U,B3,T1
521,KH0008,p10,0,13,W,True,T,U,B3,T1
522,KH0008,p11,0,2,W,True,T,U,B3,T1
523,KH0008,p12,0,3,W,True,T,U,B3,T1
524,KH0008,p13,0,5,W,True,T,U,B3,T1
525,KH0008,p14,0,1,MB,False,U,S,B3,T1
526,KH0008,p15,0,19,MB,False,U,S,B3,T1
527,KH0008,p16,0,3,MB,False,U,S,B3,T1
528,KH0008,p17,0,6,MB,False,U,S,B3,T1
529,KH0008,p18,0,6,MB,False,U,S,B3,T1
530,KH0008,p19,0,1,W,True,U,S,B3,T1
531,KH0008,p20,0,2,W,True,U,S,B3,T1
532,KH0008,p21,0,9,W,True,U,S,B3,T1
533,KH0008,p22,0,0,W,True,U,S,B3,T1
534,KH0008,p23,0,5,W,True,U,S,B3,T1
535,KH0008,p24,0,4,W,True,U,U,B3,T1
536,KH0008,p25,0,24,W,True,U,U,B3,T1
537,KH0008,p26,0,1,W,True,U,U,B3,T1
538,KH0008,p27,0,9,W,False,U,S,B3,T1
539,KH0008,p28,0,1,W,False,U,S,B3,T1
540,KH0008,p29,0,1,W,True,U,S,B3,T1
541,KH0008,p30,0,8,W,True,U,S,B3,T1
542,KH0008,p31,0,1,W,True,U,S,B3,T1
543,KH0008,p32,0,2,W,True,U,S,B3,T1
544,KH0008,p33,0,2,W,True,U,S,B3,T1
545,KH0008,p34,0,1,W,True,U,S,B3,T1
546,KH0008,p35,0,9,W,True,U,S,B3,T1
547,KH0008,p36,0,2,W,True,U,S,B3,T1
548,KH0008,p37,0,1,W,True,U,S,B3,T1
549,KH0008,p38,0,4,W,True,U,S,B3,T1
550,KH0008,p39,0,1,MB,False,U,S,B3,T1
551,KH0008,p40,0,12,MB,False,U,S,B3,T1
552,KH0008,p41,0,1,MB,False,U,S,B3,T1
553,KH0008,p42,0,2,MB,False,U,S,B3,T1
554,KH0008,p43,0,4,MB,False,U,S,B3,T1
555,KH0008,p44,0,4,MB,False,U,S,B3,T1
556,KH0008,p45,0,46,MB,False,U,S,B3,T1
557,KH0008,p46,0,11,MB,False,U,S,B3,T1
558,KH0008,p47,0,48,MB,False,U,S,B3,T1
559,KH0008,p48,0,4,MB,False,U,S,B3,T1
560,KH0008,p49,0,11,MB,False,U,S,B3,T1
561,KH0008,p50,0,124,MB,False,T,S,B3,T1
562,KH0008,p51,0,80,W,False,T,S,B3,T1
563,KH0008,p51s1,1,0,YY,False,T,U,B3,T1
564,KH0008,p52,0,4,MB,False,U,S,B3,T1
565,KH0008,p53,0,28,W,False,U,S,B3,T1
566,KH0008,p54,0,4,W,False,U,S,B3,T1
567,KH0008,p55,0,26,W,False,U,S,B3,T1
568,KH0008,p55s1,1,1,MB,True,U,U,B3,T1
569,KH0008,p56,0,12,YB,False,U,S,B3,T1
570,KH0008,p57,0,6,W,True,U,S,B3,T1
571,KH0008,p58,0,0,W,False,U,S,B3,T1
572,KH0008,p59,0,44,W,True,U,U,B3,T1
573,KH0008,p60,0,8,W,True,U,U,B3,T1
574,KH0008,p60s1,1,0,KB,False,U,U,B3,T1
575,KH0008,p60s2,1,0,MB,False,U,U,B3,T1
576,KH0008,p61,0,24,W,True,U,U,B3,T1
577,KH0008,p61s1,1,0,MB,False,U,U,B3,T1
578,KH0008,p62,0,44,W,True,U,U,B3,T1
579,KH0008,p63,0,19,W,True,U,U,B3,T1
580,KH0008,p63s1,1,0,MB,False,U,U,B3,T1
581,KH0008,p64,0,14,W,True,U,U,B3,T1
582,KH0008,p64s1,1,0,MB,True,U,U,B3,T1
583,KH0008,p64s2,1,1,MB,False,U,U,B3,T1
584,KH0008,p65,0,152,W,True,T,U,B3,T1
585,KH0008,p66,0,6,W,True,U,U,B3,T1
586,KH0008,p67,0,47,W,True,U,U,B3,T1
587,KH0008,p67s1,1,5,W,False,U,U,B3,T1
588,KH0008,p68,0,15,W,True,U,U,B3,T1
589,KH0008,p68s1,1,1,MB,False,U,U,B3,T1
590,KH0008,p68s2,1,2,MB,False,U,U,B3,T1
591,KH0008,p69,0,48,W,True,U,U,B3,T1
592,KH0008,p69s1,1,1,W,True,U,U,B3,T1
593,KH0008,p70,0,13,W,True,U,U,B3,T1
594,KH0008,p71,0,18,W,True,U,U,B3,T1
595,KH0008,p72,0,147,W,True,T,U,B3,T1
596,KH0008,p73,0,0,W,True,U,S,B3,T1
597,KH0008,p74,0,17,W,True,U,S,B3,T1
598,KH0008,p75,0,16,W,True,U,S,B3,T1
599,KH0008,p75s1,1,1,W,True,U,U,B3,T1
600,KH0008,p76,0,60,W,True,U,S,B3,T1
601,KH0008,p77,0,0,W-MB,False,U,S,B3,T1
602,KH0008,p78,0,14,W-MB,False,U,S,B3,T1
603,KH0008,p78s1,1,1,YB,False,U,U,B3,T1
604,KH0008,p79,0,56,W-MB,False,U,S,B3,T1
605,KH0008,p80,0,5,W-MB,False,U,S,B3,T1
606,KH0008,p81,0,160,W,True,T,U,B3,T1
607,KH0008,p82,0,20,W,True,T,U,B3,T1
608,KH0008,p83,0,10,W,True,T,U,B3,T1
609,KH0008,p84,0,50,W,True,T,U,B3,T1
610,KH0008,p85,0,10,KB,False,T,U,B3,T1
611,KH0008,p86,0,0,W,True,T,U,B3,T1
612,KH0008,p87,0,59,W,True,T,U,B3,T1
613,KH0008,p88,0,0,W,True,T,U,B3,T1
614,KH0008,p89,0,170,W,True,U,U,B3,T1
615,KH0008,p90,0,1,MB,False,U,U,B3,T1
616,KH0008,p91,0,1,MB,False,U,S,B3,T1
617,KH0008,p92,0,5,MB,False,U,S,B3,T1
618,KH0008,p93,0,1,MB,False,U,S,B3,T1
619,KH0008,p94,0,5,MB,False,U,S,B3,T1
620,KH0008,p95,0,6,MB,False,U,S,B3,T1
621,KH0008,p96,0,17,W,True,T,U,B3,T1
622,KH0008,p97,0,0,KB,False,U,U,B3,T1
623,KH0008,p98,0,10,YB,False,U,S,B3,T1
624,KH0008,p99,0,10,W,False,U,S,B3,T1
625,KH0008,p100,0,10,W,False,U,S,B3,T1
626,KH0008,p101,0,15,KB,False,U,S,B3,T1
627,KH0008,p102,0,10,W,True,U,S,B3,T1
628,KH0008,p103,0,10,MB,False,U,S,B3,T1
629,KH0008,p104,0,0,KB,False,U,U,B3,T1
630,KH0008,p105,0,10,GR,False,U,S,B3,T1
631,KH0008,p106,0,26,W,True,U,U,B3,T1
632,KH0008,p107,0,2,W,True,U,U,B3,T1
633,KH0008,p108,0,24,KB,False,U,U,B3,T1
634,KH0008,p109,0,7,KB,False,U,U,B3,T1
635,KH0008,p110,0,7,KB,False,T,U,B3,T1
636,KH0008,p111,0,0,W,True,T,U,B3,T1
637,KH0008,p112,0,3,W,True,T,U,B3,T1
638,KH0008,p113,0,1,KB,False,T,U,B3,T1
639,KH0008,p114,0,7,KB,False,U,U,B3,T1
640,KH0008,p115,0,2,KB,False,U,U,B3,T1
641,KH0008,p116,0,4,KB,False,U,U,B3,T1
642,KH0008,p117,0,1,KB,False,U,U,B3,T1
643,KH0008,p118,0,3,KB,False,U,U,B3,T1
644,KH0008,p119,0,1,KB,False,U,U,B3,T1
645,KH0008,p120,0,19,KB,False,U,U,B3,T1
646,KH0008,p121,0,6,KB,False,U,U,B3,T1
647,KH0008,p122,0,8,KB,False,U,U,B3,T1
648,KH0008,p123,0,5,W,True,U,U,B3,T1
649,KH0008,p124,0,24,W,True,U,U,B3,T1
650,KH0008,p125,0,3,W,True,U,U,B3,T1
651,KH0008,p126,0,5,W,True,U,U,B3,T1
652,KH0008,p127,0,10,W,True,U,U,B3,T1
653,KH0008,p128,0,3,W,True,U,S,B3,T1
654,KH0008,p129,0,50,W,True,U,U,B3,T1
655,KH0008,p130,0,17,W,True,U,U,B3,T1
656,KH0008,p131,0,47,W,True,U,U,B3,T1
657,KH0008,p131s1,1,1,W,False,U,U,B3,T1
658,KH0008,p132,0,4,W,True,U,U,B3,T1
659,KH0008,p133,0,131,W,True,T,U,B3,T1
660,KH0008,p133s1,1,1,W,False,T,U,B3,T1
661,KH0008,p134,0,3,RM,True,U,U,B3,T1
662,KH0008,p135,0,20,RM,True,U,U,B3,T1
663,KH0008,p136,0,6,RM,True,U,U,B3,T1
664,KH0008,p136s1,1,14,W,False,U,U,B3,T1
665,KH0008,p136s2,1,1,MB,False,U,U,B3,T1
666,KH0008,p136s3,1,1,MB,False,U,U,B3,T1
667,KH0008,p137,0,28,W,True,U,U,B3,T1
668,KH0008,p137s1,1,1,PB,False,U,U,B3,T1
669,KH0008,p138,0,9,W,True,U,U,B3,T1
670,KH0008,p139,0,3,W,True,U,U,B3,T1
671,KH0008,p140,0,83,RM,True,T,U,B3,T1
672,KH0008,p140s1,1,14,W,False,T,U,B3,T1
673,KH0008,p140s2,1,1,YY,False,T,U,B3,T1
674,KH0008,p140s3,1,1,MB,False,T,U,B3,T1
675,KH0008,p140s4,1,1,YY,False,T,U,B3,T1
676,KH0008,p141,0,100,W,False,T,S,B3,T1
677,KH0008,p142,0,3,W,True,U,U,B3,T1
678,KH0008,p143,0,34,W,True,U,U,B3,T1
679,KH0008,p144,0,15,MB,False,U,S,B3,T1
680,KH0008,p145,0,42,YB,False,U,S,B3,T1
681,KH0008,p146,0,11,YB,False,U,S,B3,T1
682,KH0009,p1,0,69,GG,False,U,S,B3,T1
683,KH0009,p2,0,17612,W,True,U,S,B3,T1
684,KH0009,p3,0,595,W,True,U,S,B3,T1
685,KH0009,p4,0,1311,W,True,U,S,B3,T1
686,KH0009,p5,0,1460,W,True,U,S,B3,T1
687,KH0009,p5s1,1,66,GG,True,U,S,B3,T1
688,KH0009,p6,0,3027,W,True,U,S,B3,T1
689,KH0009,p6s1,1,83,GG,True,U,S,B3,T1
690,KH0009,p7,0,1570,W,True,U,S,B3,T1
691,KH0009,p8,0,12138,W,True,U,S,B3,T1
692,KH0009,p9,0,350,GG,False,U,S,B3,T1
693,KH0009,p10,0,1252,W,True,U,S,B3,T1
694,KH0009,p10s1,1,66,W,True,U,S,B3,T1
695,KH0009,p11,0,2048,W,True,U,S,B3,T1
696,KH0009,p11s1,1,753,W,True,U,S,B3,T1
697,KH0009,p11s2,1,83,W,True,U,S,B3,T1
698,KH0009,p12,0,200,W-YB,False,U,S,B3,T1
699,KH0009,p13,0,197,W,True,U,S,B3,T1
700,KH0009,p14,0,5474,W,True,U,S,B3,T1
701,KH0009,p15,0,245,GG,False,U,S,B3,T1
702,KH0009,p16,0,1311,W,True,U,S,B3,T1
703,KH0009,p17,0,164,W,True,U,S,B3,T1
704,KH0009,p17s1,1,44,W,True,U,S,B3,T1
705,KH0009,p18,0,226,W,True,U,S,B3,T1
706,KH0009,p19,0,1373,W,True,U,S,B3,T1
707,KH0009,p20,0,1224,W,True,U,S,B3,T1
708,KH0009,p21,0,50,W,True,U,S,B3,T1
709,KH0009,p22,0,206,W,True,U,S,B3,T1
710,KH0009,p23,0,63,W,True,U,S,B3,T1
711,KH0009,p24,0,100,MB,True,U,S,B3,T1
712,KH0009,p25,0,24,W,True,U,S,B3,T1
713,KH0009,p26,0,716,W,True,U,S,B3,T1
714,KH0009,p27,0,35,W,True,U,S,B3,T1
715,KH0009,p28,0,0,W,True,U,S,B3,T1
716,KH0009,p29,0,276,MB-KB,False,U,S,B3,T1
717,KH0009,p30,0,0,W,True,U,S,B3,T1
718,KH0009,p31,0,894,W,True,U,S,B3,T1
719,KH0009,p32,0,35,MB,False,U,S,B3,T1
720,KH0009,p33,0,106,W,True,U,S,B3,T1
721,KH0009,p34,0,0,W,True,Unknown,U,B3,T1
722,KH0009,p35,0,0,W,True,U,S,B3,T1
723,KH0009,p36,0,1110,W,True,U,S,B3,T1
724,KH0009,p37,0,35,GG,False,U,S,B3,T1
725,KH0009,p38,0,0,W,True,U,S,B3,T1
726,KH0009,p39,0,0,W,True,U,S,B3,T1
727,KH0009,p40,0,104,W,True,U,S,B3,T1
728,KH0009,p41,0,1733,W,True,U,S,B3,T1
729,KH0009,p42,0,35,GG,False,U,S,B3,T1
730,KH0009,p43,0,294,W,True,U,S,B3,T1
731,KH0009,p44,0,90,W,True,U,S,B3,T1
732,KH0009,p45,0,0,W,True,U,S,B3,T1
733,KH0009,p46,0,1559,W,True,U,S,B3,T1
734,KH0009,p47,0,35,GG,False,U,S,B3,T1
735,KH0009,p48,0,0,W,True,U,S,B3,T1
736,KH0009,p49,0,110,W,True,U,S,B3,T1
737,KH0009,p50,0,0,MB,False,U,S,B3,T1
738,KH0009,p51,0,70,W,True,U,S,B3,T1
739,KH0009,p52,0,372,W,True,U,S,B3,T1
740,KH0009,p53,0,35,GG,False,U,S,B3,T1
741,KH0009,p54,0,0,W,True,U,S,B3,T1
742,KH0009,p55,0,0,W,True,U,S,B3,T1
743,KH0009,p56,0,0,W,True,U,S,B3,T1
744,KH0009,p57,0,1624,W,True,U,S,B3,T1
745,KH0009,p58,0,35,GG,False,U,S,B3,T1
746,KH0009,p59,0,568,W,True,U,S,B3,T1
747,KH0009,p60,0,431,W,True,U,S,B3,T1
748,KH0009,p61,0,0,W,True,U,S,B3,T1
749,KH0009,p62,0,1435,W,True,U,S,B3,T1
750,KH0009,p63,0,35,GG,False,U,S,B3,T1
751,KH0009,p64,0,56,W,True,U,S,B3,T1
752,KH0009,p65,0,625,W,True,U,S,B3,T1
753,KH0009,p66,0,23,W,True,U,S,B3,T1
754,KH0009,p67,0,1392,W,True,U,S,B3,T1
755,KH0009,p68,0,35,GG,False,U,S,B3,T1
756,KH0009,p69,0,130,W,True,U,S,B3,T1
757,KH0009,p70,0,774,W,True,U,S,B3,T1
758,KH0009,p71,0,0,W,True,U,S,B3,T1
759,KH0009,p72,0,828,YB,False,U,S,B3,T1
760,KH0009,p73,0,35,W,True,U,S,B3,T1
761,KH0009,p74,0,100,W,True,U,S,B3,T1
762,KH0009,p75,0,221,W,True,U,S,B3,T1
763,KH0009,p76,0,0,W,True,U,S,B3,T1
764,KH0009,p77,0,1044,YB,False,U,S,B3,T1
765,KH0009,p78,0,35,W,True,U,S,B3,T1
766,KH0009,p79,0,30,W,True,U,S,B3,T1
767,KH0009,p80,0,251,W,True,U,S,B3,T1
768,KH0009,p81,0,0,W,True,U,S,B3,T1
769,KH0009,p82,0,951,YB,False,U,S,B3,T1
770,KH0009,p83,0,45,W,True,U,S,B3,T1
771,KH0009,p84,0,74,W,True,U,S,B3,T1
772,KH0009,p85,0,19,W,True,U,S,B3,T1
773,KH0009,p85s1,1,282,YB,False,U,S,B3,T1
774,KH0009,p86,0,0,W,True,U,S,B3,T1
775,KH0009,p87,0,0,MB,False,T,U,B3,T1
776,KH0009,p88,0,739,YB,False,U,S,B3,T1
777,KH0009,p89,0,35,W,True,U,S,B3,T1
778,KH0009,p90,0,50,W,True,U,S,B3,T1
779,KH0009,p91,0,226,W,True,U,S,B3,T1
780,KH0009,p92,0,0,W,True,U,S,B3,T1
781,KH0009,p93,0,1060,YB,False,U,S,B3,T1
782,KH0009,p94,0,35,W,True,U,S,B3,T1
783,KH0009,p95,0,124,W,True,U,S,B3,T1
784,KH0009,p96,0,0,W,True,U,S,B3,T1
785,KH0009,p97,0,418,W,True,U,S,B3,T1
786,KH0009,p98,0,552,YB,False,U,S,B3,T1
787,KH0009,p99,0,35,W,True,U,S,B3,T1
788,KH0009,p100,0,34,W,True,U,S,B3,T1
789,KH0009,p101,0,0,W,True,U,S,B3,T1
790,KH0009,p102,0,340,W,True,U,S,B3,T1
791,KH0009,p103,0,845,YB,False,U,S,B3,T1
792,KH0009,p104,0,35,W,True,U,S,B3,T1
793,KH0009,p105,0,0,W,True,U,S,B3,T1
794,KH0009,p106,0,0,W,True,U,S,B3,T1
795,KH0009,p107,0,515,W,True,U,S,B3,T1
796,KH0009,p108,0,687,YB,False,U,S,B3,T1
797,KH0009,p109,0,35,W,True,U,S,B3,T1
798,KH0009,p110,0,0,W,True,U,S,B3,T1
799,KH0009,p111,0,0,W,True,U,S,B3,T1
800,KH0009,p112,0,100,W,True,U,S,B3,T1
801,KH0009,p113,0,35,YB,False,U,S,B3,T1
802,KH0009,p114,0,35,W,True,U,S,B3,T1
803,KH0009,p115,0,0,W,True,U,S,B3,T1
804,KH0009,p116,0,0,W,True,U,S,B3,T1
805,KH0009,p117,0,0,W,True,U,S,B3,T1
806,KH0009,p118,0,1346,YB,False,U,S,B3,T1
807,KH0009,p119,0,35,MB,False,U,S,B3,T1
808,KH0009,p120,0,1311,YB,False,U,S,B3,T1
809,KH0009,p121,0,50,W,True,U,S,B3,T1
810,KH0009,p122,0,63,YB,False,U,S,B3,T1
811,KH0009,p123,0,49,YB,False,U,S,B3,T1
812,KH0009,p124,0,10,W,True,U,S,B3,T1
813,KH0009,p125,0,27,W,True,U,S,B3,T1
814,KH0009,p126,0,363,W,True,U,S,B3,T1
815,KH0009,p127,0,44,YB,False,U,S,B3,T1
816,KH0009,p128,0,0,YB,False,U,S,B3,T1
817,KH0009,p129,0,10,W,True,U,S,B3,T1
818,KH0009,p130,0,404,YB,False,U,S,B3,T1
819,KH0009,p131,0,400,W,True,U,S,B3,T1
820,KH0009,p132,0,25,YB,False,U,S,B3,T1
821,KH0009,p133,0,180,W,True,U,S,B3,T1
822,KH0009,p134,0,36,YB,False,U,S,B3,T1
823,KH0009,p135,0,0,W,True,U,S,B3,T1
824,KH0009,p136,0,4,W,True,U,S,B3,T1
825,KH0009,p137,0,13,W,True,U,S,B3,T1
826,KH0009,p138,0,0,W,True,U,S,B3,T1
827,KH0009,p139,0,571,W,True,U,S,B3,T1
828,KH0009,p140,0,0,MB,False,U,S,B3,T1
829,KH0009,p141,0,23,W,True,U,S,B3,T1
830,KH0009,p142,0,16,MB,False,U,S,B3,T1
831,KH0009,p143,0,14,MB-KB,False,U,S,B3,T1
832,KH0009,p144,0,4,W,True,U,S,B3,T1
833,KH0009,p145,0,13,W,True,U,S,B3,T1
834,KH0009,p146,0,5,W,True,U,S,B3,T1
835,KH0009,p147,0,538,W,True,U,S,B3,T1
836,KH0009,p148,0,12,MB,False,U,S,B3,T1
837,KH0009,p149,0,0,W,True,U,S,B3,T1
838,KH0009,p150,0,32,W,True,U,S,B3,T1
839,KH0009,p151,0,331,W,True,U,S,B3,T1
840,KH0009,p152,0,0,MB,False,U,S,B3,T1
841,KH0009,p153,0,0,W,True,U,S,B3,T1
842,KH0009,p154,0,0,W,True,U,S,B3,T1
843,KH0009,p155,0,307,W,True,U,S,B3,T1
844,KH0009,p156,0,12,MB,False,U,S,B3,T1
845,KH0009,p157,0,0,W,True,U,S,B3,T1
846,KH0009,p158,0,32,W,True,U,S,B3,T1
847,KH0009,p159,0,356,W,True,U,S,B3,T1
848,KH0009,p160,0,31,W,True,U,S,B3,T1
849,KH0009,p161,0,33,MB,False,U,S,B3,T1
850,KH0009,p162,0,89,W,True,U,S,B3,T1
851,KH0009,p163,0,58,W,True,U,S,B3,T1
852,KH0009,p164,0,85,W,True,U,S,B3,T1
853,KH0009,p165,0,10,W,True,U,S,B3,T1
854,KH0009,p166,0,0,MB,False,U,S,B3,T1
855,KH0009,p167,0,0,W,True,U,S,B3,T1
856,KH0009,p168,0,0,W,True,U,S,B3,T1
857,KH0009,p169,0,251,W,True,U,S,B3,T1
858,KH0009,p170,0,21,W,True,U,S,B3,T1
859,KH0009,p171,0,33,MB,False,U,S,B3,T1
860,KH0009,p172,0,30,W,True,U,S,B3,T1
861,KH0009,p173,0,58,W,True,U,S,B3,T1
862,KH0009,p174,0,0,W,True,U,S,B3,T1
863,KH0009,p175,0,186,W,True,U,S,B3,T1
864,KH0009,p176,0,99,W,True,U,S,B3,T1
865,KH0009,p177,0,0,W,True,U,S,B3,T1
866,KH0009,p178,0,114,W,True,U,S,B3,T1
867,KH0009,p179,0,0,W,True,U,S,B3,T1
868,KH0009,p180,0,88,W,True,U,S,B3,T1
869,KH0009,p181,0,0,W,True,U,S,B3,T1
870,KH0009,p182,0,0,W,True,U,U,B3,T1
871,KH0009,p183,0,196,YB,False,U,S,B3,T1
872,KH0009,p184,0,24,W,True,U,S,B3,T1
873,KH0009,p185,0,39,W,True,U,S,B3,T1
874,KH0009,p186,0,37,W,True,U,S,B3,T1
875,KH0009,p186s1,1,23,BG,False,U,S,B3,T1
876,KH0009,p186s2,1,4,W,False,U,S,B3,T1
877,KH0009,p187,0,20,W,True,U,S,B3,T1
878,KH0009,p187s1,1,18,BG,False,U,S,B3,T1
879,KH0009,p188,0,27,W,True,U,S,B3,T1
880,KH0009,p189,0,34,W,True,U,S,B3,T1
881,KH0009,p190,0,24,W,True,U,S,B3,T1
882,KH0009,p191,0,24,W,True,U,S,B3,T1
883,KH0009,p192,0,117,W,True,U,S,B3,T1
884,KH0009,p193,0,9,W,True,U,S,B3,T1
885,KH0009,p194,0,68,W,True,U,S,B3,T1
886,KH0009,p195,0,28,W,True,U,S,B3,T1
887,KH0009,p196,0,12,W,True,U,S,B3,T1
888,KH0009,p197,0,58,W,True,U,S,B3,T1
889,KH0009,p198,0,28,W,True,U,S,B3,T1
890,KH0009,p199,0,22,W,True,U,S,B3,T1
891,KH0009,p200,0,14,W,True,U,S,B3,T1
892,KH0009,p201,0,18,W,True,U,S,B3,T1
893,KH0009,p202,0,63,W,True,U,S,B3,T1
894,KH0009,p203,0,62,W,True,U,S,B3,T1
895,KH0009,p204,0,62,MB,False,U,S,B3,T1
896,KH0009,p205,0,50,MB,False,U,S,B3,T1
897,KH0009,p206,0,50,MB,False,U,S,B3,T1
898,KH0009,p207,0,56,MB,False,U,S,B3,T1
899,KH0009,p208,0,43,MB,False,U,S,B3,T1
900,KH0009,p209,0,45,W,True,U,S,B3,T1
901,KH0009,p210,0,63,MB,False,U,S,B3,T1
902,KH0009,p211,0,67,W,True,U,S,B3,T1
903,KH0009,p212,0,74,W,True,U,S,B3,T1
904,KH0009,p213,0,66,W,True,U,S,B3,T1
905,KH0009,p214,0,67,W,True,U,S,B3,T1
906,KH0009,p214s1,1,19,W,True,U,S,B3,T1
907,KH0009,p214s2,1,37,W,True,U,S,B3,T1
908,KH0009,p215,0,46,W,True,U,S,B3,T1
909,KH0009,p215s1,1,13,W,True,U,S,B3,T1
910,KH0009,p215s2,1,33,W,True,U,S,B3,T1
911,KH0009,p216,0,27,W,True,U,S,B3,T1
912,KH0009,p216s1,1,0,YB,False,U,U,B3,T1
913,KH0009,p216s2,1,12,YB,False,U,S,B3,T1
914,KH0009,p217,0,0,W,True,U,S,B3,T1
915,KH0009,p218,0,18,W,True,U,S,B3,T1
916,KH0009,p218s1,1,0,MB,False,U,U,B3,T1
917,KH0009,p219,0,0,PK,False,U,U,B3,T1
918,KH0009,p220,0,0,PK,False,U,U,B3,T1
919,KH0009,p221,0,77,MB,False,U,S,B3,T1
920,KH0009,p222,0,0,MB,False,U,U,B3,T1
921,KH0009,p223,0,0,MB,False,U,S,B3,T1
922,KH0009,p224,0,331,W,False,U,S,B3,T1
923,KH0009,p225,0,668,YB,False,U,S,B3,T1
924,KH0009,p225s1,1,100,W,False,U,S,B3,T1
925,KH0009,p226,0,3,W-YB,False,U,S,B3,T1
926,KH0009,p227,0,6,YB,False,U,S,B3,T1
927,KH0009,p227s1,1,2,YB,False,U,S,B3,T1
928,KH0009,p227s2,1,0,KB,False,U,S,B3,T1
929,KH0009,p227s3,1,2,W-YB,False,U,S,B3,T1
930,KH0009,p227s4,1,1,W-YB,False,U,S,B3,T1
931,KH0009,p227s5,1,1,W-YB,False,U,S,B3,T1
932,KH0010,p1,0,71,W,True,U,U,B6,T1
933,KH0010,p2,0,60,W,True,U,U,B6,T1
934,KH0010,p3,0,0,W,True,U,U,B6,T1
935,KH0010,p4,0,0,W,True,U,U,B6,T1
936,KH0010,p5,0,7,W,True,U,U,B6,T1
937,KH0010,p6,0,0,W,True,U,U,B6,T1
938,KH0010,p6s1,1,2,W,True,U,U,B6,T1
